optimizers,sc_r,sc_eps,oc_r,oc_eps,ocx_r,ocx_eps,sos_ktheta,oso_ktheta,so_kr,D_11,D_11H,D_14,SE_T11,SE_T11H,SE_T14,BM_T11,BM_T11H,BM_T14,D_11_std,D_11H_std,D_14_std,SE_T11_std,SE_T11H_std,SE_T14_std,BM_T11_std,BM_T11H_std,BM_T14_std,error_D_11,error_D_11_std,error_D_11H,error_D_11H_std,error_D_14,error_D_14_std,error_SE_T11,error_SE_T11_std,error_SE_T11H,error_SE_T11H_std,error_SE_T14,error_SE_T14_std,error_BM_T11,error_BM_T11_std,error_BM_T11H,error_BM_T11H_std,error_BM_T14,error_BM_T14_std
None,4.400334771093384,0.4296480822187444,3.51069779551933,0.08165338167074374,3.51069779551933,0.08165338167074374,100.0,100.0,350.0,2.3300918601747815,2.379712559300874,2.2742026217228464,732.8721042099119,355.61337436517067,598.1161685377766,72.15621805163289,59.76926770906542,42.24486802355351,0.0013423743555448602,0.0018355727489782385,0.0033957033686671735,16.325799907953158,15.589143112083185,21.93632047027256,,,,5.28081869208205,0.05456806323353091,0.43043684933581655,0.07680220707021919,1.9821803463159817,0.15227369366220508,7.775309442634098,2.4008529276401704,9.419499804667899,4.796659419102519,5.808477395625729,3.454538656735836,1.6284761290604095,,7.9842235032798845,,10.117302077545729,
None,4.33628325784173,0.4347752460819585,3.6072575752058555,0.1816293456315032,3.6072575752058555,0.1816293456315032,100.0,100.0,350.0,2.2006077153558055,2.2565972534332084,2.113663283395755,643.6749999303951,371.1222549835861,661.8257024421741,69.27900358687229,53.52877547557539,37.00322780322218,0.001064801694625056,0.002193894185447726,0.0061689899765550345,16.326329793750364,19.130635968301053,20.996965274777683,,,,10.544401814804655,0.043284621732725855,5.581704877271621,0.09179473579279188,5.216893121266584,0.2766363218186114,5.3419117749419005,2.4009308520221126,14.19146307187265,5.886349528708016,4.224520069633722,3.3066087046893986,2.4239386100390248,,3.2903785445792497,,21.26972807825068,
None,4.349164511185191,0.3986570904814801,3.3789890165529464,0.06321661924213737,3.3789890165529464,0.06321661924213737,100.0,100.0,350.0,2.424444631710362,2.5011710611735327,2.3788207240948815,669.5581421900264,353.38941894157495,449.9539154970992,72.14766489804195,56.22544316991876,49.75544616126248,0.0015447958264583669,0.0028269614867385646,0.00261525920800047,17.161186564349276,16.60958742630973,22.77994522342367,,,,1.4453401743755245,0.06279657831131573,4.651508835712661,0.118282907394919,6.673575071519353,0.11727619766818251,1.5355673249961195,2.5237039065219524,8.735205828176905,5.110642285018379,29.141115669748153,3.5873929485706566,1.616429433861905,,1.581649810151329,,5.862651406941454,
None,4.427664296752667,0.35796797174879874,3.493853080882798,0.15353328010727502,3.493853080882798,0.15353328010727502,100.0,100.0,350.0,2.2676384144818975,2.319392709113608,2.1987959550561795,741.5084585425118,292.7712021805445,660.5169187638325,71.04517669702355,54.00824465928083,43.62598998400235,0.001209130517351213,0.0020231445886365424,0.006652239819638003,16.17235157729619,37.9102733507423,21.212580347824,,,,7.819576647077335,0.049151647046797274,2.95427995340553,0.08465040119818168,1.39928452662872,0.2983067183694172,9.04536155036938,2.3782869966612044,9.916553175217079,11.664699492536093,4.018412403753142,3.3405638343029924,0.06362915073739388,,2.4241288901882108,,7.178744714888611,
None,4.390577520766488,0.3124318264097198,3.440186935448914,0.08759579556467928,3.440186935448914,0.08759579556467928,100.0,100.0,350.0,2.356267016229713,2.4090273657927592,2.28517074906367,708.3295226905648,401.06379180258216,525.6660078604957,72.57247131219394,61.859669503218655,38.527901927533776,0.0013583657316740057,0.0018115691892054224,0.007062080584941115,17.073412988912487,20.857378790384807,23.52676615291458,,,,4.216787958141746,0.055218119173740074,0.7961240917472426,0.07579787402533149,2.474024621689244,0.31668522802426524,4.166106278024231,2.510796027781248,23.40424363156374,6.417655012426094,17.217951518032173,3.7050025437660756,2.2147483270337185,,11.760920511686816,,18.02574057971537,
None,4.520262182279893,0.4124599607344013,3.4755358563083987,0.16931764426140408,3.4755358563083987,0.16931764426140408,100.0,100.0,350.0,2.2612481398252187,2.3098792634207244,2.192561722846442,765.9903915269056,353.1668538910919,719.3571537453747,73.24578486625137,59.97896583134958,38.3749497506515,0.001203803829709999,0.0018805551259595754,0.00639691335943281,15.217653356840966,39.751539536427394,25.915773295768766,,,,8.079343909543955,0.048935115028861755,3.3523320744466845,0.07868431489370609,1.6788465091281697,0.2868571013198569,12.64564581278023,2.237890199535436,8.666724274182116,12.231242934285353,13.28459114100389,4.081224141065948,3.16307727641038,,8.363081899457239,,18.351170743294677,
None,4.396551311531491,0.4257746921999549,3.5926897465813648,0.13515783088570185,3.5926897465813648,0.13515783088570185,100.0,100.0,350.0,2.235923620474407,2.2863455056179776,2.157801036204744,688.4147956190108,372.82101935118624,694.7539473411273,72.01853417585227,55.36942731299878,38.714002392415765,0.0011454452740224145,0.0019966292282947566,0.005979687015215559,17.229879439461136,23.830231817367906,20.736980831519315,,,,9.10879591567451,0.04656281601717133,4.337008133139019,0.08354097189517809,3.237621694854521,0.2681473997854511,1.2374699439721706,2.533805799920755,14.714159800364998,7.332379020728587,9.41007044742162,3.265666272680207,1.4345551772567138,,0.0350990298080925,,17.62978214379625,
None,4.382784383483978,0.4308835747783727,3.469550999111579,0.09003789744247674,3.469550999111579,0.09003789744247674,100.0,100.0,350.0,2.3405329588014983,2.3919194257178527,2.2842738701622975,737.3773566825126,389.1321031467344,557.7640889595144,70.96948610710254,63.54073404648488,50.657105755530296,0.0012885213849799179,0.001908510261902655,0.004363441073639143,16.377250266043777,16.903940010063558,21.06979197830702,,,,4.85638378855698,0.05237891808861455,0.08031069949173765,0.07985398585366757,2.4338058368743303,0.19567000330220374,8.43784657095774,2.4084191567711435,19.73295481437981,5.201212310788787,12.163135596926862,3.3180774768987433,0.04297731394008448,,14.79807415805759,,7.781076075596374,
None,4.474715078002125,0.30557824341819306,3.641228350843766,0.07574306234456432,3.641228350843766,0.07574306234456432,100.0,100.0,350.0,2.2709957927590514,2.3141292009987517,2.1966099126092384,696.9449600446135,290.0272480285883,621.6822117485057,68.88790229983388,56.665685687831406,36.1176340486703,0.001250828086508091,0.0019473538740555141,0.006128170025982743,15.908846134564019,18.102045370785483,28.003224351022176,,,,7.683097855323113,0.05084667018325574,3.174510418462275,0.08147924159228091,1.4973133359085895,0.274805830761558,2.491905888913747,2.3395361962594143,10.760846760434369,5.569860114087841,2.0972894884243045,4.409956590712154,2.974785493191715,,2.3770292463078673,,23.153970109212132,
None,4.516971465618951,0.4985329244219137,3.386235153566139,0.1875675470908068,3.386235153566139,0.1875675470908068,100.0,100.0,350.0,2.2944540574282146,2.345343470661673,2.235111548064919,814.0556091096131,299.19690075937706,739.112468235513,75.91562980410089,60.958659869218025,50.568514920007914,0.0012092131291455155,0.001774955545767463,0.004138213515576417,15.919530708785121,16.01115817210715,21.55502378207782,,,,6.729509860641682,0.0491550052498177,1.8684740308923513,0.07426592241704866,0.22921740201430904,0.18557011280611735,19.7140601631784,2.3411074571742825,7.939415150960905,4.926510206802201,16.395664289057166,3.3944919341854836,6.923422259297025,,10.133080161188841,,7.592584936187051,
None,4.43342325282028,0.46328900489093705,3.5201424161639556,0.13043918906631885,3.5201424161639556,0.13043918906631885,100.0,100.0,350.0,2.273075193508115,2.322978539325843,2.2059594881398255,758.3698762559966,288.7771754600103,695.8998509774915,73.41778112696461,60.478307162685255,41.667888857596296,0.001183818184417597,0.0018892119359045028,0.006108915665866701,15.471601723661829,29.73515546790807,23.30892431776336,,,,7.5985693695888274,0.04812269042347955,2.804245216491926,0.07904652451483275,1.0780498592006516,0.2739424065411077,11.524981802352439,2.275235547597328,11.14548447384298,9.149278605510174,9.590527712990786,3.6706967429548594,3.405325530936074,,9.265234259593953,,11.3449173242632,
None,4.479909400044104,0.420398404323962,3.5775415151480967,0.07019910485571856,3.5775415151480967,0.07019910485571856,100.0,100.0,350.0,2.309156304619226,2.3529289263420723,2.2496892883895128,732.5972192997808,448.40480319746587,600.7027529909475,73.73436421760115,60.32198645913948,40.278916977302856,0.0012359662524078735,0.0019404242051205502,0.0042982497156374665,16.85712796650041,23.246527016023155,25.872967888896568,,,,6.131857535803817,0.05024253058568592,1.551090948030453,0.08118929728537866,0.8829277304714253,0.19274662401961734,7.734885191144238,2.478989406838296,37.97070867614334,7.15277754339174,5.401141261268112,4.0744831321096955,3.8512172078889497,,8.982812030965636,,14.300176644036476,
None,4.535315004290529,0.40830950208003175,3.403113782449307,0.16648527409603717,3.403113782449307,0.16648527409603717,100.0,100.0,350.0,2.296501235955056,2.3451574282147316,2.236253383270911,789.7438721818883,315.52510669067567,704.0094369398252,71.1970966130325,59.940118196164725,45.64305359421718,0.0012137565017356765,0.0018242542661736911,0.004473029388923108,16.038731959643766,25.63137343665724,21.845512174883957,,,,6.646291221339182,0.04933969519250717,1.8762582336932432,0.07632863038383644,0.28042077448031716,0.20058427753018424,16.138804732630625,2.3586370528887888,2.915351787484409,7.88657644204838,10.867627864539394,3.440238137777001,0.2776008634260558,,8.292896470035634,,2.887120012303875,
None,4.367925174963016,0.4547519708497389,3.6550398669871713,0.03726649537517143,3.6550398669871713,0.03726649537517143,100.0,100.0,350.0,2.352521897627965,2.3992715730337077,2.296553233458177,698.2639546712704,385.8814235784064,565.698717470379,75.33523025336211,60.991799707360606,43.17744685007383,0.0013707158328796175,0.001989632635053997,0.004902842456848794,18.021346091946413,13.76874587914569,21.039163085359018,,,,4.369028551708732,0.05572015580811454,0.38793192609655336,0.08324822740811703,2.9844499308599595,0.21985840613671723,2.6858756869515332,2.650197954698002,18.732745716432735,4.236537193583289,10.913587799940307,3.3132540291903965,6.10595810332692,,10.192953400832167,,8.133091808353557,
None,4.344482471341299,0.3264065764006541,3.7953666269938164,0.067359476360596,3.7953666269938164,0.067359476360596,100.0,100.0,350.0,2.21818975031211,2.2611540324594257,2.132884357053683,611.151634345241,291.35786826516494,606.6056205918685,67.292900169268,53.23964723799632,39.76261068239632,0.0011801718889967027,0.002103683399170386,0.005177839667018803,17.278942239149433,24.304682912626905,23.503747268201128,,,,9.829684946662196,0.04797446703238629,5.391044666969641,0.0880202259067107,4.354961567099423,0.23219011959725575,10.124759655111626,2.5410209175219753,10.351425149180018,7.478363973115971,4.471555812304173,3.7013775225513585,5.221267367228177,,3.8127421174411538,,15.398700675752508,
None,4.44405910366818,0.4965554946155014,3.6309771189352578,0.09677938308411081,3.6309771189352578,0.09677938308411081,100.0,100.0,350.0,2.2521396379525593,2.2974709862671663,2.179573945068664,727.5315192812757,312.6889925207568,654.614508888905,72.84400304980412,58.685980619283846,41.32852538620875,0.001165328813579154,0.001854825234641032,0.005999930242676056,15.923498555613962,16.17783216647443,20.70449694551664,,,,8.449608213310595,0.04737108998289244,3.8715068507461856,0.07760775040339045,2.261258068669766,0.269055167833007,6.9899293060699526,2.3416909640608767,3.788002301305596,4.977794512761363,3.0888990376228334,3.260550700081361,2.5971873940903034,,6.027065256158708,,12.066967263385632,
None,4.488894236463219,0.4650050182794947,3.722692993080559,0.15587025445632116,3.722692993080559,0.15587025445632116,100.0,100.0,350.0,2.1546617852684147,2.201029900124844,2.0646313732833956,501.8994887858718,258.6839190354259,709.9534197039178,71.82068241455909,53.3515586792612,32.67655349365771,0.0010865074476655568,0.002185166581753544,0.006539586883873879,16.62184129339213,19.26824665253262,26.602742736825206,,,,12.412122550064442,0.04416696941729906,7.906698739546277,0.09142956409010644,7.415633485049523,0.2932550172140753,26.191251649136493,2.444388425498843,20.404947989099725,5.928691277702345,11.80368814234926,4.189408305011844,1.1558907247311088,,3.6105534250023466,,30.475418098600624,
None,4.415816084655507,0.3189612859003465,3.3670469614034073,0.15120093542505764,3.3670469614034073,0.15120093542505764,100.0,100.0,350.0,2.331615006242197,2.3869195380774033,2.275409700374532,752.0761027826557,393.6850354663845,609.4625318274979,74.31109161274651,58.60682700306205,39.31978653120868,0.001258014221386619,0.0020140667594101213,0.004467714562291593,17.104734426877467,19.87490714603097,21.44769971033756,,,,5.218902185276535,0.05113878948726093,0.12888962019233519,0.08427057570753646,2.036309433835514,0.20034594449738083,10.599426879802301,2.5154021215996276,21.13385706657984,6.115356044932606,4.0216485311027,3.37759050556497,4.663509313727477,,5.884059626128365,,16.3408797208326,
None,4.30591832028225,0.3517768012671203,3.6656586976456165,0.1264346451242222,3.6656586976456165,0.1264346451242222,100.0,100.0,350.0,2.2107504744069915,2.261883520599251,2.1253993757802747,621.0486547553922,281.40042120943156,607.5519716943205,69.72887686493105,52.41113271872531,35.78330296587346,0.0011551880905967997,0.002190956318571335,0.006324640492538905,17.65686945842703,24.69213478506036,25.872906042798263,,,,10.132094536301159,0.046958865471414625,5.360522150658963,0.09167181249252448,4.690610951557187,0.28361616558470426,8.669315477148198,2.5965984497686807,13.4152550124826,7.5975799338647265,4.3225241426266905,4.074473392566656,1.7903142747449963,,5.309606650902781,,23.865312838567103,
None,4.321100568516558,0.4155573594550841,3.709690111177961,0.08022352583522567,3.709690111177961,0.08022352583522567,100.0,100.0,350.0,2.240973108614232,2.288430736579276,2.160899550561798,657.2373540240669,236.25627230589606,625.9416475151867,69.68155532645764,54.893400052343296,33.881910399470996,0.0012303721792360964,0.0020300780974565405,0.005083122347312997,16.507835004466305,26.69918874821724,21.951592240981658,,,,8.903532170153163,0.05001512923723969,4.249759975762507,0.08494050616972973,3.098674862699638,0.2279427061575335,3.347447937637218,2.427622794774457,27.305762367416598,8.215134999451458,1.4265122023328074,3.4569436599971115,1.8569643289329003,,0.8249321547546625,,27.910828937295754,
None,4.500691857191368,0.5080967913645605,3.335180382857862,0.10442406452117926,3.335180382857862,0.10442406452117926,100.0,100.0,350.0,2.3789905243445695,2.4271691760299627,2.3265095380774037,757.6903617555927,366.0342553585675,493.9193576790372,76.09284743019766,66.43566677267185,51.24768390002698,0.0013397877536084272,0.0018500566397342375,0.0020883543548356,17.64201023313909,14.46681524491167,27.483723700589955,,,,3.29306811607441,0.0544629168133507,1.5551956497892305,0.07740822760394299,4.327781976565189,0.09364817734688789,11.425053199351865,2.594413269579278,12.625924725713082,4.451327767665129,22.217423987553197,4.328145464659835,7.173024549574176,,20.028304919009667,,9.037625319206334,
None,4.462511052082916,0.4489377640979584,3.7814330205818045,0.04743645237795813,3.7814330205818045,0.04743645237795813,100.0,100.0,350.0,2.259631323345818,2.2985766292134833,2.1877260174781523,691.7043263796945,213.7629662912372,642.4652003335898,70.63932777406578,56.39993418940022,43.84918737358127,0.0011978102923947498,0.0018877237280903905,0.006290298720624805,15.730451488111063,15.008986061460499,22.972596957869616,,,,8.145068156674071,0.048691475300599585,3.8252456396032155,0.07898425640545567,1.8956942834909267,0.28207617581277156,1.7212244676021355,2.3133016894280978,34.22677960269625,4.618149557372461,1.1756220997779199,3.6177318043889155,0.5079890506115823,,1.8969000711837734,,6.703856651954738,
None,4.389688379930498,0.31344871509003075,3.329406564660515,0.05932800736811014,3.329406564660515,0.05932800736811014,100.0,100.0,350.0,2.452156554307116,2.5286118102372033,2.4087363920099873,638.6907006504407,317.7672388511037,406.47187534605916,72.84945967868737,54.717679695797955,44.412803265152846,0.0015643662014884951,0.002758425972170552,0.0028984005660253457,18.624319508948645,13.1779890737899,30.17083626825272,,,,0.3188392558082827,0.06359212201172744,5.79965733210055,0.11541531264311934,8.015084843497192,0.1299731195527061,6.0748969631704846,2.7388705160218594,2.225464968891174,4.05476586885843,35.988681047864695,4.7513127981500345,2.604872786883616,,1.1424034402927672,,5.504673903930115,
None,4.310138828212291,0.4010652948494052,3.485412309373693,0.14497436857505175,3.485412309373693,0.14497436857505175,100.0,100.0,350.0,2.28476265917603,2.3413529962546815,2.2195988264669166,743.9200415025609,336.62666817812345,624.9446566764868,70.41055600915723,57.704026583279415,42.99538217495387,0.001273899837092315,0.0020408138722666437,0.006212485985585686,16.421622319484513,41.910364807316924,22.722204358084696,,,,7.123469139185773,0.05178454622326484,2.0354394872518244,0.08538970176847882,0.46642033780642783,0.278586815497116,9.400006103317784,2.4149444587477227,3.577436362499524,12.895496863789823,1.5835186336241214,3.5782998989109758,0.8302028040038973,,4.252983890297043,,8.520463457544961,
None,4.325732139868441,0.34909414102895897,3.6806317808350775,0.10706250654434517,3.6806317808350775,0.10706250654434517,100.0,100.0,350.0,2.221337528089888,2.2699502372034956,2.1389864918851433,621.6395601759291,185.5999838995441,631.9817493957473,70.52216489311134,50.21551230742385,36.92756203144913,0.0012174685343048816,0.0022004288942531593,0.004964661574845419,16.75791036536486,13.816834971049678,23.653012356048166,,,,9.701726500411059,0.04949059082540169,5.023002627468807,0.0920681545712619,4.081323233850074,0.2226305638944134,8.582417621186899,2.4643985831418913,42.89231264629412,4.2513338372460545,0.47531505578782224,3.724883835598136,0.6730071928009326,,9.276400528592866,,21.43071908202313,
None,4.495922916471814,0.45902083204916067,3.427909503030707,0.11245455357972992,3.427909503030707,0.11245455357972992,100.0,100.0,350.0,2.328113970037453,2.3756159925093634,2.2717307740324597,767.8015703650026,385.70779941103814,628.5951109606926,73.02816299516286,60.583550817944285,41.79352032847032,0.0012377957097603465,0.0016788575862603172,0.003474519125019297,16.813035469917285,22.20945324929767,27.62099839070195,,,,5.361220730184831,0.05031689877074579,0.6018413175998631,0.07024508729122665,1.8713351584062659,0.1558080325120761,12.911995641912146,2.472505216164307,18.679322895704043,6.833677922860822,1.00864394319801,4.349763526094795,2.856567598820928,,9.455376364849656,,11.07761632240357,
None,4.456027344951857,0.47044338870192337,3.6788240638788148,0.11748146932178594,3.6788240638788148,0.11748146932178594,100.0,100.0,350.0,2.206992359550562,2.2528408739076156,2.123977465667915,636.6728995976523,281.35757994627375,687.8448184369014,70.16843709329541,56.36237157965582,34.242425000682914,0.0011329096612536288,0.002031890803003657,0.005646098581687388,16.256920772191275,45.59489347355579,25.970356650120426,,,,10.284863432903988,0.04605323826234264,5.738875568719019,0.08501635159011116,4.754373736864802,0.25318827720571246,6.371632412109955,2.390723642969305,13.428436939608078,14.029197991863322,8.322018651480533,4.089819944900855,1.1712153615557612,,1.8290362776076243,,27.14377659429167,
None,4.333542474057469,0.3733447675958828,3.696770172543001,0.17619132370927176,3.696770172543001,0.17619132370927176,100.0,100.0,350.0,2.1598709987515603,2.2126217353308366,2.0623569288389514,547.7610604393968,237.37169007891694,599.5372901035383,69.07782491351844,53.910585028183164,34.75926906523765,0.001095733887058555,0.0022098841847170833,0.00619585325489394,17.782270524654926,32.770042790173456,22.244921390920993,,,,12.200365904408116,0.044542027929209554,7.421684714190942,0.09246377341912482,7.517626509464063,0.2778409531342574,19.44690287655929,2.615039783037489,26.962556898794787,10.083090089284141,5.58467872385223,3.5031372269166923,2.707288854199379,,2.600569054772968,,26.044108371834778,
None,4.4656592178255625,0.48441479381432795,3.731047852115818,0.18453929073164665,3.731047852115818,0.18453929073164665,100.0,100.0,350.0,2.1349997627965043,2.184835780274657,2.051076042446941,472.2579218602623,163.60325422776586,591.1102811014746,71.35214489932133,55.70685092076262,33.48891948962975,0.0009981992880503123,0.00217186047472218,0.007021542401295884,19.61952130718414,25.41731600720447,24.171472938494183,,,,13.211391756239662,0.04057720683131351,8.584276975955781,0.09087282321013304,8.023495854397254,0.3148673722554208,30.550305608784956,2.8852237216447265,49.660537160687426,7.820712617601375,6.911766755673294,3.806531171416407,0.49597873143849464,,0.6447171106822364,,28.7469798092984,
None,4.452242522721087,0.338946113308934,3.3156851428147265,0.13871007725014411,3.3156851428147265,0.13871007725014411,100.0,100.0,350.0,2.3631346941323343,2.417658451935081,2.3119197752808986,742.1917443760257,354.5831941857893,598.7228405271796,70.75213575141572,62.71469825516464,50.48383768070829,0.0013211485297187546,0.001890530904402082,0.0025890321453080098,17.515546713403587,18.220443223239382,21.450080856327794,,,,3.937614059661204,0.05370522478531523,1.1572574031414684,0.07910171148125865,3.6735325238071153,0.11610009620215289,9.145844761180246,2.5758156931475864,9.102521287935168,5.606290222535194,5.712938499656749,3.3779654891854793,0.3491045754708146,,13.305687904543161,,7.412420597251683,
None,4.35862235531777,0.39396160697734783,3.770731046703049,0.12270149544360122,3.770731046703049,0.12270149544360122,100.0,100.0,350.0,2.1627771785268415,2.2097316604244694,2.0679701872659177,495.14696797957146,140.87876035946425,579.3214216244774,69.7133132403945,50.31915096931182,32.19835024874085,0.0011364079502266444,0.0020919666260589137,0.009012511114550025,17.244244760410954,25.379003268079128,37.34877179869269,,,,12.082228515169044,0.04619544513116441,7.542608350440613,0.08752998435392943,7.265910884936424,0.40414848047309526,27.184269414768902,2.535918347119258,56.652689120164844,7.808924082485885,8.768280059137425,5.881696346250817,1.8122348726838051,,9.08915814035805,,31.49287181118968,
None,4.512420765958738,0.5017081452968684,3.437540370268512,0.1459583732775452,3.329406565,0.059328007,100.0,100.0,350.0,2.2949811111111114,2.3436916853932583,2.2349475530586767,793.9746892888691,326.56857515308866,736.930220255773,75.26617098459513,60.165870517434485,49.07599545761176,0.0011947663532628,0.0018387951302140438,0.004633040120158008,16.118484663237687,22.41516911875607,27.869814534234564,,,,6.708084914182463,0.0485677379375122,1.9375863852193214,0.07693703473698928,0.22186336585994026,0.20775964664385688,16.76098371895133,2.370365391652601,0.48263850864266433,6.896975113463405,16.052003189885504,4.388947170745601,6.008691527598781,,8.700759742429057,,4.417011611939916,
None,4.535315004290529,0.4083095020800317,3.403113782449307,0.1664852740960371,3.329406565,0.059328007,100.0,100.0,350.0,2.2952283770287143,2.345135168539326,2.2369550811485643,788.1194311856157,330.4955024207697,700.4657040645399,74.7397546142495,59.72198884817616,45.67979379397053,0.0012039930907906656,0.001764229365136234,0.003807901131155678,16.941443042074795,16.205543251292116,23.660485526652682,,,,6.698033454117303,0.048942808568726244,1.877189600865025,0.07381712824837798,0.3118870470208232,0.17075789825810217,15.899916350825833,2.4913886826580582,1.6909238217752913,4.986321000397575,10.309559695203127,3.7260607128586902,5.267260020069727,,7.89880550709333,,2.808949374530783,
None,4.361450384595038,0.4395212431871705,3.7153392000412326,0.044998027157211,3.329406565,0.059328007,100.0,100.0,350.0,2.3035150936329587,2.3476960674157303,2.2408344694132336,701.8799755866318,422.42056309557057,598.6269544117013,69.81204319229732,57.627107858157615,43.1552156794976,0.0012590643440555012,0.0019907742565267047,0.0055246874345410485,16.706027658886395,18.533051475309847,26.705219510885893,,,,6.361175055570783,0.05118147740063012,1.7700390202623342,0.08329599399693324,0.4858506463333465,0.24774383114533846,3.217643468622317,2.456768773365646,29.975557875560177,5.702477377018414,5.728038675322636,4.20554637966707,1.6731786023981354,,4.1140160038981275,,8.1803921712817,
None,4.400334771093384,0.4296480822187444,3.51069779551933,0.0816533816707437,3.329406565,0.059328007,100.0,100.0,350.0,2.32968556803995,2.3795217852684143,2.271460337078652,734.3997409965162,380.370132605269,575.5386416797146,72.7270527858365,59.38894563189143,44.6538147411372,0.0012637919956137058,0.001975818104946074,0.005325913115254131,16.985283223098488,21.009190809282973,21.24980595884885,,,,5.2973346325223485,0.05137365835828073,0.43841902642618547,0.08267021359607003,1.8592079407467235,0.23883018454054397,7.999961911252389,2.497835768102719,17.036963878544313,6.4643664028562995,9.363993436265417,3.3464261352517877,2.4324687124457824,,7.29710141263131,,4.991883529495326,
None,4.435752807207896,0.3001596497697785,3.3944830054127872,0.1416469919187504,3.329406565,0.059328007,100.0,100.0,350.0,2.3229347565543073,2.3771430836454432,2.2653219350811487,744.9026725721081,422.4597427462613,613.4565019954355,71.8139043453387,62.11221171829264,45.8814728912012,0.0013182859977675968,0.001969678743918587,0.005408863131544399,16.94241854285445,36.63975828852117,22.657533816419704,,,,5.571757863646045,0.053588861697869784,0.5379462909856435,0.08241333656563127,1.5839432771815547,0.24254991621275332,9.544510672368846,2.4915321386550664,29.987613152695793,11.273771781083438,3.392676851112524,3.5681155616408984,1.1463441483643646,,12.217184676228799,,2.3798449123378753,
None,4.495922916471814,0.4590208320491606,3.427909503030707,0.1124545535797299,3.329406565,0.059328007,100.0,100.0,350.0,2.3275988514357056,2.375669026217228,2.2712834082397,766.8765562242684,418.7754348638611,628.6739678635057,73.9261910976455,64.19870455428747,48.47267444604672,0.0012414120706481944,0.0020347678738769637,0.00345636864995359,16.80626794606473,29.2480827611169,21.239048228195596,,,,5.382160510743676,0.05046390531090222,0.5996223340071936,0.08513673112455915,1.8512739120941806,0.15499410986338968,12.7759641506277,2.4715099920683423,28.853979958111108,8.999410080343662,0.9962255333061876,3.3447320044402518,4.1213959121767605,,15.986819429606996,,3.1333498852057815,
