sc_r,sc_eps,oc_r,oc_eps,ocx_r,ocx_eps,sos_ktheta,oso_ktheta,D_11,D_11H,D_14,SE_T11,SE_T11H,SE_T14,BM_T11,BM_T11H,BM_T14,error_D_11,error_D_11H,error_D_14,error_SE_T11,error_SE_T11H,error_SE_T14,error_BM_T11,error_BM_T11H,error_BM_T14
4.297408580780029,0.385237455368042,3.5024917125701904,0.0667756348848342,3.5024917125701904,0.0667756348848342,100.0,100.0,2.496455143570537,2.5712577403245938,2.4199616354556808,599.1666688024994,297.4952946401908,569.5844185233626,68.86392732811724,53.86888857471132,44.52433102836813,1.481916405306379,7.584005871321908,8.518458989043982,11.887254587867732,8.46298626455667,10.301666374273603,3.0085530589897997,2.675901400702224,5.267380790706104
4.32987642288208,0.0975636094808578,3.5202882289886475,0.0436224937438964,3.5202882289886475,0.0436224937438964,100.0,100.0,2.557118464419476,2.597834269662921,2.488605006242197,508.4972573209333,358.45572263475856,564.0010136121041,64.09582427229194,44.9305154168435,37.27453006466283,3.9479050577022865,8.69599454656573,11.596637051219604,25.220991570450987,10.294068503002633,11.180942738251325,9.724191165786007,18.82472372747336,20.692489224121644
4.292883396148682,0.1683946549892425,3.493753433227539,0.146317183971405,3.493753433227539,0.146317183971405,100.0,100.0,2.39836240948814,2.477317990012484,2.309409263420724,662.044428013868,341.83297003350395,530.3964128786608,67.67970801990994,54.32750989837068,40.60742800912905,2.505593110238212,3.653472385459585,3.560953516624393,2.6405252920782334,5.1793753949242936,16.47300584588018,4.6764675775916364,1.8473172567828782,13.601217001853081
4.361032485961914,0.2292612642049789,3.69331431388855,0.0337553285062313,3.69331431388855,0.0337553285062313,100.0,100.0,2.505477166042447,2.582741223470661,2.4218810237203496,556.3275258202732,244.3688593130317,531.0579072895133,66.21447448605376,50.716832294626215,40.214436536545854,1.848665286278329,8.064486337684556,8.604530211674872,18.18712855584218,24.809581749836404,16.368833497714437,6.740176780205972,8.370673361108917,14.437369071179033
4.209177017211914,0.3470654487609863,3.635430812835693,0.1450669318437576,3.635430812835693,0.1450669318437576,100.0,100.0,2.3423717852684143,2.4158611985018728,2.2319903121098625,712.1421266205027,323.7669333095712,628.6961000962299,66.67334261469264,50.87352557291904,32.52334148328447,4.78163474518641,1.082058514722704,0.0892516641193972,4.726783326544518,0.3794051355165581,0.9927401423260025,6.0938836412779676,8.087578007373006,30.80140109939475
4.6765642166137695,0.0527796894311904,3.689635753631592,0.0816788077354431,3.689635753631592,0.0816788077354431,100.0,100.0,2.372660986267166,2.3405280399500623,2.25607695380774,614.7352747077732,300.64214228118254,572.4518573279673,66.0934510092002,36.04474491408893,32.885591109022414,3.5503664119038225,2.0699564874450966,1.1693701259076283,9.597753719445116,7.494725451943833,9.85010120819412,6.910632381408177,34.87850964030907,30.030657214845927
4.760402202606201,0.3493960499763489,3.771005153656006,0.1476563662290573,3.771005153656006,0.1476563662290573,100.0,100.0,2.226803620474407,2.2631598377028714,2.1069731710362043,685.7667496420581,80.44844842835214,660.8390280738421,63.78036507185841,47.8400376033248,34.63838510196317,9.47952762299159,5.307119761386137,5.516898159811466,0.848051417949725,75.24663125281472,4.069138279345211,10.16849989879097,13.568134411337306,26.301308293695374
4.498572826385498,0.3948823511600494,3.2193617820739746,0.022464595735073,3.2193617820739746,0.022464595735073,100.0,100.0,2.674874906367041,2.7913603870162302,2.5158070037453184,593.066146940779,178.7117262801738,596.4018565656637,65.03483512253513,55.85035041144393,49.80836187781566,8.73475229134313,16.793321632478246,12.81645756705464,12.784390155767786,45.0117765291773,6.078447784934849,8.401640672485735,0.9039754497631892,5.975238037905666
4.281176567077637,0.1204032748937606,3.2718892097473145,0.1501720994710922,3.2718892097473145,0.1501720994710922,100.0,100.0,2.4941751810237203,2.588799425717853,2.42763975031211,590.1305313524292,244.25688258401976,485.5312027034786,68.05756696152987,42.62763058743784,44.358818372630765,1.38923500096424,8.317967603257435,8.862769072291924,13.216098330525117,24.844036127993917,23.53839327504274,4.144271885169194,22.98531059180155,5.619535377381352
4.493685722351074,0.2870769202709198,3.2549526691436768,0.0552336536347866,3.2549526691436768,0.0552336536347866,100.0,100.0,2.5942964669163544,2.665943033707865,2.423264406991261,525.0142928778204,277.7474793645926,523.0463240629879,67.8946527347791,60.41036542471941,37.42004853884024,5.4592059722095305,11.545733627944132,8.666565335930997,22.792015753261712,14.53923711858689,17.630500147560966,4.373728542564647,9.142484958842651,20.38287544927608
4.603204250335693,0.1650227010250091,3.2379343509674072,0.1196101531386375,3.2379343509674072,0.1196101531386375,100.0,100.0,2.5019433832709117,2.579573021223471,2.4322081148564294,591.5004852936687,338.3510553565226,518.0475329082626,68.43331384041136,48.86595364608429,44.87202248968354,1.7050155801183633,7.931925574203796,9.06762846889818,13.014634515636956,4.1080170327761785,18.41771135302951,3.615050928998087,11.714627559016638,4.5276117240775795
4.37238883972168,0.3338891863822937,3.5048828125,0.017894335091114,3.5048828125,0.017894335091114,100.0,100.0,2.6596670287141078,2.766254719101123,2.491053083645443,477.1307548254055,274.2296699758971,456.9482530962316,67.07957531147837,56.42077030578047,47.91320907289555,8.11654588268731,15.742875276197612,11.706416306970539,29.833712525675658,15.621640007416282,28.03964518169581,5.521724913410753,1.934544364553696,1.942998027437335
4.377068519592285,0.3278069496154785,3.609430313110352,0.0826483443379402,3.609430313110352,0.0826483443379402,100.0,100.0,2.414705305867665,2.4710210362047444,2.322851922596754,652.8635363434847,292.12712760555803,494.2687210674368,66.51607071860417,44.373437683233306,36.48471271616965,1.8412477289567029,3.3900015148428584,4.163763345145925,3.990656420075776,10.114729967520606,22.162406131112316,6.315393354078635,19.83118756416747,22.37295166772414
4.693992137908936,0.1490712761878967,3.419485330581665,0.1432463228702545,3.419485330581665,0.1432463228702545,100.0,100.0,2.3981898377028714,2.456693970037453,2.3103277528089885,662.4022604465418,345.19479362183495,532.121318419665,66.64250164509409,41.90788099772703,41.42107847219686,2.51260822346051,2.7905426793913355,3.602141381568992,2.587902875508552,6.2137826528722915,16.201367178005505,6.137321626628048,24.28567118748505,11.870045803836467
4.356522560119629,0.3320511281490326,3.707976341247559,0.0758784711360931,3.707976341247559,0.0758784711360931,100.0,100.0,2.3849696254681647,2.4492505493133585,2.28652127340824,662.8446293439026,297.3140345996246,554.9107381863114,66.56199934578034,48.629556932781455,41.81575930242866,3.050015224871352,2.479102481730476,2.534586251490587,2.522848625896673,8.518758584730886,12.612482175384033,6.250705146788259,12.141721891993761,11.030299356534766
4.796390533447266,0.1545833200216293,3.50168514251709,0.0161227732896804,3.50168514251709,0.0161227732896804,100.0,100.0,2.614736292134831,2.7057762546816484,2.4300177403245944,533.6821755913799,265.487278424079,439.0689362541096,62.528254252464535,49.19512011457901,39.188218691243286,6.29009317621265,13.212395593374403,8.969405395721722,21.51732711891473,18.311606638744916,30.855285629274082,11.932036264134458,11.11992752560251,16.62081129522705
4.600476741790772,0.1448898911476135,3.657701015472412,0.1294514685869217,3.657701015472412,0.1294514685869217,100.0,100.0,2.319538264669164,2.3760384893882645,2.2031292509363296,678.1283589435234,331.64662760002,653.8752850977422,63.76166439750215,48.86879592805453,31.975423400284733,5.709826639464876,0.5841636239219946,1.2049663257251289,0.27524133183479693,2.0451161846215373,2.9724858421641294,10.194838876757533,11.709492451572663,31.967184254713334
4.295261859893799,0.3236256539821625,3.1289618015289307,0.049917135387659,3.1289618015289307,0.049917135387659,100.0,100.0,2.685438764044944,2.806904357053683,2.5231726217228467,458.0808958192535,401.728610097246,363.07935412947,69.46333341269714,57.52380715571287,46.93870291838374,9.164177400200986,17.443696947852835,13.146754337347389,32.635162379521546,23.608803106844928,42.82214895598897,2.164319137046283,3.9273842018299403,0.13041932258778752
4.323446750640869,0.1181444302201271,3.342301368713379,0.0274327080696821,3.342301368713379,0.0274327080696821,100.0,100.0,2.7007507865168536,2.823337965043695,2.521957490636704,410.6738811907859,284.6544905081596,383.79104516041497,68.56993780357207,53.83422427278735,49.76802373993768,9.786617338083483,18.1312956085228,13.092264154112296,39.6067821778256,12.414002920566277,39.560465329068506,3.422622811870318,2.7385288657861766,5.889412212633367
4.696238040924072,0.3400770127773285,3.117593765258789,0.1216828748583793,3.117593765258789,0.1216828748583793,100.0,100.0,2.50695,2.5626292259675405,2.416758302122347,617.1393527990614,331.0801357108726,600.3287185508683,68.20909253268519,54.95732184378994,46.87121445209289,1.9085365853658465,7.222980166005873,8.374811754365332,9.244212823667445,1.8708109879607946,5.460044322697905,3.9308555877673377,0.709445630009142,0.27401180405767434
4.699713230133057,0.3659726083278656,3.161670207977295,0.0771302506327629,3.161670207977295,0.0771302506327629,100.0,100.0,2.5369897128589263,2.5575326217228467,2.417952571785269,585.3798973110282,332.59388042660964,577.8963609035349,69.51014438785718,55.76193848974876,36.8395926403241,3.1296631243465978,7.0097331264789355,8.428366447769912,13.914720983672318,2.3365785928029674,8.99269907030947,2.098388186116646,0.7442429805758922,21.617887999310426
4.362186908721924,0.3610386848449707,3.5740015506744385,0.0740373283624649,3.5740015506744385,0.0740373283624649,100.0,100.0,2.445427965043696,2.4980240199750314,2.359518027465668,637.2219743111699,314.1623189272832,426.4470600289176,68.45253039421354,49.36873131475136,42.19853914748934,0.5923591445651984,4.5198334717586315,5.807983294424574,6.290886130710308,3.3346710992974784,32.842982672611406,3.5879853602626204,10.806266820684089,10.215874154277996
4.528997898101807,0.1827278286218643,3.452648162841797,0.1050146892666816,3.452648162841797,0.1050146892666816,100.0,100.0,2.4391005243445694,2.5070897627965043,2.355850549313358,629.9124652012442,352.3501964290714,458.929777485662,67.17896602372579,46.886056997748,40.46422768798874,0.849572181115065,4.899153255083856,5.643522390733549,7.365813940993496,8.415445055098889,27.727594096746145,5.381737994752406,15.291676607501357,13.905898536194172
4.738935470581055,0.128821775317192,3.4548630714416504,0.0124124828726053,3.4548630714416504,0.0124124828726053,100.0,100.0,2.670211161048689,2.6850959800249687,2.510459463171036,524.7622430345531,329.5265775232177,608.2581666719122,58.53268737542133,45.16348685161104,42.03281009717352,8.5451691483207,12.347112134935925,12.576657541302072,22.82908190668337,1.3927930840669922,4.211312335131929,17.559595245885447,18.403817792933985,10.568489154949964
4.6967549324035645,0.2180209755897522,3.5907199382781982,0.0488731153309345,3.5907199382781982,0.0488731153309345,100.0,100.0,2.455499388264669,2.5031339450686643,2.3653513108614237,597.2101416013506,343.23805657952846,615.1932608836069,67.99542473494319,50.11026757770021,33.021992252542006,0.18295169655817098,4.733637868981763,6.069565509480884,12.174979176271965,5.611709716777988,3.1191715143926215,4.231796147967344,9.466544575067369,29.740442015868073
4.760131359100342,0.1940664201974868,3.56484317779541,0.1318143010139465,3.56484317779541,0.1318143010139465,100.0,100.0,2.335960561797753,2.3815288139825217,2.219599063670412,688.4222146881059,350.04355935749254,659.7962027367706,64.55634424773403,46.02126015313338,34.05380205298414,5.0422535854572015,0.3544429296016078,0.46640970087837796,1.2385609835449847,7.705710571536167,3.9049138168142714,9.075571482064744,16.854091864257665,27.545102014927366
4.741961479187012,0.1325900554656982,3.849835157394409,0.0221356209367513,3.849835157394409,0.0221356209367513,100.0,100.0,2.461881423220974,2.440113370786517,2.2962833083645444,554.7021066295965,268.6636765349724,644.4502054232262,63.09635451791017,35.258857707762424,31.965585950813207,0.07648061873877413,2.0967937567580197,2.9723456665714996,18.426160789765216,17.334253373854644,1.4882213264923119,11.131895045196941,36.29836005824314,31.988114998269776
4.394790649414063,0.1971691995859146,3.1666595935821533,0.0204185768961906,3.1666595935821533,0.0204185768961906,100.0,100.0,2.7776567665418237,2.887358951310861,2.59028556803995,559.9672259363244,248.96428979015184,477.0901622216981,66.60421286710957,57.78671311622902,32.083347343625974,12.912876688692021,20.809997962797528,16.156303499549324,17.65187853877582,23.395603141491744,24.86769098870896,6.191249482944272,4.402372387044304,31.737558843348992
4.235397815704346,0.3131536245346069,3.2654662132263184,0.1416113078594207,3.2654662132263184,0.1416113078594207,100.0,100.0,2.5046282147315853,2.5980134956304624,2.438865293383271,610.120510163551,296.6043092551203,424.6623260762621,68.48641718916429,47.95782947301196,43.03726091985523,1.814155070389646,8.703493541023525,9.366156653958335,10.276395564183678,8.737135613809134,33.124043137596516,3.540257480050302,13.355321638641442,8.431359744988876
4.5439863204956055,0.0424578711390495,3.180079698562622,0.0602879747748374,3.180079698562622,0.0602879747748374,100.0,100.0,2.652706129837703,2.766901535580524,2.4929811111111118,438.7419355930817,310.5551618545685,465.860423243708,68.072884254613,50.961725316263376,35.07960328067374,7.833582513727767,15.76993872721858,11.792874937718016,35.47912711866446,4.444565583209694,26.636153819888506,4.1226982329394355,7.928228877572946,25.362546211332475
4.492564678192139,0.2248273938894271,3.3514890670776367,0.1381671279668808,3.3514890670776367,0.1381671279668808,100.0,100.0,2.447743982521848,2.486305131086142,2.3694206117353307,645.33979098745,310.72203489774193,528.9894013753992,67.53467876811538,49.5355041869142,40.83254148550074,0.4982120926078082,4.029503392725608,6.252045369297341,5.09708956066912,4.39322003146402,16.69458246056705,4.880734129414952,10.504960818583195,13.122252158509061
4.711198806762695,0.0499182119965553,3.1832852363586426,0.1524376720190048,3.1832852363586426,0.1524376720190048,100.0,100.0,2.505093595505618,2.5521904744069914,2.437300099875156,574.5931923587473,293.9817933400642,540.9339542162388,66.01507599793776,50.41594365419863,40.46925843727863,1.8330729880332601,6.786212318284154,9.295968604267093,15.501001123713635,9.544063587672554,14.813550517127746,7.021019721214427,8.914284274257223,13.895194814300782
4.644721984863281,0.398674875497818,3.4289135932922363,0.1361460089683532,3.4289135932922363,0.1361460089683532,100.0,100.0,2.3888338701622973,2.437779675405743,2.296968639200999,712.3679432042375,345.47896629714927,622.823386350252,69.55136841140617,50.24494662784159,30.737495481928995,2.892932107223685,1.9991495985666394,3.0030779910761853,4.7599916476819795,6.301220399122853,1.9175769527162192,2.0403261811180657,9.223221991252771,34.60107344270427
4.539633274078369,0.2588036954402923,3.551808834075928,0.0534905903041362,3.551808834075928,0.0534905903041362,100.0,100.0,2.4786955305867666,2.4767841947565543,2.393986641697877,594.1465924413516,292.2507524542879,570.2653199567176,69.12390222436693,47.60464579741134,40.560007750820745,0.759980918161246,3.6311378559227694,7.353661062685068,12.625501111565946,10.076691552526793,10.19443780209172,2.6423912332860144,13.993413193475455,13.7021111684665
4.291852951049805,0.225131556391716,3.7260334491729736,0.141481265425682,3.7260334491729736,0.141481265425682,100.0,100.0,2.297215905118602,2.361596516853933,2.182450661672909,695.3321085216629,354.33142377146885,619.8328262570047,63.80814244805832,47.04410748159184,38.31278735548413,6.617239629325127,1.1884302571576195,2.1322573240847915,2.2547218414210173,9.025053468144261,2.38853129810949,10.129376833720675,15.006129211216196,18.4834311585444
4.42138147354126,0.2780286967754364,3.837791681289673,0.0884041711688041,3.837791681289673,0.0884041711688041,100.0,100.0,2.3007897503121097,2.3554782397003744,2.169333358302122,676.797778150216,377.4692634876709,603.5061293403824,64.99566646639845,52.52390915389358,31.462508448781584,6.471961369426432,1.4444251171391516,2.7204772061828626,0.47091497790941117,16.144388765437203,4.959664670805928,8.456807793805003,5.1058551871841455,33.05849266216684
4.472136497497559,0.2674242258071899,3.809548854827881,0.1099713295698165,3.809548854827881,0.1099713295698165,100.0,100.0,2.280146853932584,2.332510474406991,2.157918464419476,685.8512861067352,297.4025274385422,627.7940346582535,64.41817838072114,49.08359303538937,31.05138590983928,7.311103498675446,2.405419480879038,3.2323558556288687,0.8604832509904687,8.491530018910087,1.1347976916136207,9.270171294758951,11.321421796947844,33.933221468427064
4.480201244354248,0.378213107585907,3.188324451446533,0.1443701535463333,3.188324451446533,0.1443701535463333,100.0,100.0,2.500165218476904,2.535486779026217,2.4316366292134832,632.078505620867,181.287533939224,498.85395631737913,68.105074066766,45.954635835575225,43.35527832597454,1.632732458410737,6.087312929967233,9.042001310021671,7.047278585166623,44.21922032639261,21.440321839782815,4.077360469343671,16.97446100167078,7.754726966011621
4.301464557647705,0.1862054616212844,3.396209239959717,0.0288793295621871,3.396209239959717,0.0288793295621871,100.0,100.0,2.663990961298377,2.777820087390761,2.4996649687890136,446.2644705748497,294.14657104912163,348.3199869983978,70.20836861453748,47.6790848709885,47.348891979714,8.292315499934025,16.226781899195014,12.092599497265184,34.3728719742868,9.493362754116422,45.1464587404098,1.1149737823415817,13.858925255666675,0.7423233610936109
4.370276927947998,0.2897451221942901,3.4989681243896484,0.0970419719815254,3.4989681243896484,0.0970419719815254,100.0,100.0,2.442414357053683,2.514893108614232,2.35770465667915,640.6485962149011,324.88801115928965,420.5241193647584,67.33235319770976,48.70064876660879,39.99794431649043,0.7148635344031316,5.225653080093387,5.726666218795973,5.786971144867486,0.0344581048339548,33.775729233896314,5.165699721535543,12.013281361140393,14.897990815977805
4.426888942718506,0.2547566592693329,3.4813783168792725,0.0047906637191772,3.4813783168792725,0.0047906637191772,100.0,100.0,2.7899583895131084,2.843823995006242,2.6093279400749063,228.54353910362644,304.8742369234924,471.5406844730791,71.65062381135037,46.24979104881884,41.10885060747888,13.41294266313449,18.988451673901327,17.010221528022708,66.39065601417258,6.192542485079264,25.741624492428485,0.9163715652822131,16.441208583886468,12.534360409619408
4.574704170227051,0.2862462401390075,3.4093270301818848,0.0266652405261993,3.4093270301818848,0.0266652405261993,100.0,100.0,2.61011379525593,2.7005932709113605,2.4278605368289634,511.6179090869867,302.90917671229545,509.1162311289672,66.57503971204417,53.78947193702811,41.85981585132794,6.102186799021552,12.995534347755662,8.872669812958002,24.76207219309019,6.797176396216785,19.82421557024139,6.232338433740601,2.8193822275914915,10.936562018451196
4.5844807624816895,0.3222815692424774,3.4117865562438965,0.0595378912985324,3.4117865562438965,0.0595378912985324,100.0,100.0,2.507566004993758,2.567567253433208,2.429098264669164,591.0905413416887,265.4781771352297,584.100516215618,66.68354238086874,52.13628940193241,42.35006787108792,1.9335774387706532,7.429592193858076,8.928173303549961,13.074920390928138,18.314407035313934,8.015666737697957,6.079517773424304,5.806161875460872,9.893472614706546
4.653451442718506,0.3526108860969543,3.4454917907714844,0.1391401439905166,3.4454917907714844,0.1391401439905166,100.0,100.0,2.380867315855181,2.432284107365793,2.2891072034956306,709.4798070001395,354.46983668052707,571.0421611353466,68.36887272989875,45.99747730495678,29.46906653095216,3.2167757782446746,1.7692095132130832,2.6505472419565286,4.335265735314639,9.06764205554679,10.072100608606826,3.7058130564806278,16.89705997297781,37.29985844478264
4.575787544250488,0.2634261548519134,3.617690324783325,0.0936514139175415,3.617690324783325,0.0936514139175415,100.0,100.0,2.3746502496878903,2.430147203495631,2.274978164794008,672.4110115042288,324.53939828878123,607.5498385720624,65.23115425891869,45.66306630845653,30.83963948675613,3.4695020452077103,1.679799309440616,2.0169580625115775,1.1160277199663557,0.1417236034519297,4.322860067391746,8.12513484659339,17.501235215074022,34.3837457728593
4.615801811218262,0.3936035931110382,3.736598491668701,0.1216896399855613,3.736598491668701,0.1216896399855613,100.0,100.0,2.282078963795256,2.3283008239700376,2.156913770287141,718.5286706317636,342.4177597031094,694.6231070835732,64.57456570922142,48.256122721823296,36.92701575998981,7.23256244734732,2.581555482425211,3.277409404164078,5.665980975259352,5.359310677879823,9.38946568245248,9.04990745180082,12.816399779903714,21.431881361723814
4.68559455871582,0.2370469123125076,3.688337564468384,0.1580176204442978,3.688337564468384,0.1580176204442978,100.0,100.0,2.2676571036204747,2.313674719101124,2.149639488139825,704.3213130981238,316.60941759049325,671.2122412571919,64.65428815735123,52.47249594158113,34.469638472740925,7.818816925996963,3.1935263974425068,3.60361039731726,3.5766636909005625,2.581717664463615,5.702715158612892,8.937622313589815,5.198742652969958,26.660343675019305
4.45106315612793,0.3633916676044464,3.0687410831451416,0.1074567437171936,3.0687410831451416,0.1074567437171936,100.0,100.0,2.583673445692884,2.675529887640449,2.5242969163545568,556.7333659766132,344.87729566597375,522.5515803747816,72.29413407812348,55.4189279486705,48.89070036468955,5.027375841174149,11.94685722344975,13.19717113697564,18.127446179909825,6.116090974145768,17.708412539404478,1.8227240536950382,0.1245310725754273,4.0227667333820225
4.720556259155273,0.1133147552609443,3.104789018630981,0.0397725738584995,3.104789018630981,0.0397725738584995,100.0,100.0,2.680764993757802,2.77937152309613,2.5160893508114857,524.5920526343913,360.07793695427193,546.9143922491791,67.97857763330695,50.03026918408408,50.518899061596485,8.974186738122041,16.291695527034715,12.829118870470209,22.854109906707166,10.793211370545212,13.871749252097787,4.255524460131049,9.611076451519287,7.487019279992523
4.737375259399414,0.1107198968529701,3.31645941734314,0.0093919541686773,3.31645941734314,0.0093919541686773,100.0,100.0,2.740246416978777,2.822856741573034,2.589264731585518,443.2200521533106,346.2392360626232,579.6773756598318,68.41931819947871,30.369189623722143,43.14854171820109,11.392130771494994,18.111160735273376,16.110526080068073,34.820580565689625,6.535149557730216,8.7122243055383,3.634763099325761,45.132448737629375,8.194592088933856
4.335700035095215,0.0536010302603244,3.2641842365264893,0.1434280276298523,3.2641842365264893,0.1434280276298523,100.0,100.0,2.505017390761548,2.6028931835205995,2.441083882646692,566.6313278100018,267.9347382885777,378.4016301371596,68.72670638211358,44.41342755771353,44.543344486984495,1.829975234209272,8.907664582451856,9.465644961735071,16.67186355735267,17.558542065053015,40.40919210438432,3.201821997023132,19.758938468448907,5.226926623437246
4.3379998207092285,0.14630888402462,3.383361339569092,0.134233221411705,3.383361339569092,0.134233221411705,100.0,100.0,2.456324382022472,2.5237586392009987,2.379986292134832,619.1821243563901,330.45360339711283,495.12388811595,66.3111791963161,44.45262484591828,39.73165785957404,0.14941536494016805,5.596595782468561,6.725842696629241,8.94380524170734,1.6780318144962552,22.0277341549685,6.603972962935065,19.68812132625424,15.464557745587143
4.572175979614258,0.2056729197502136,3.4584920406341557,0.0965629369020462,3.4584920406341557,0.0965629369020462,100.0,100.0,2.4407681023720347,2.505033770287141,2.3560771161048693,629.1111058374612,308.9306433708141,536.4497490838502,68.48376928066874,45.96903913545472,33.05541864071964,0.7817844564213532,4.813128463897099,5.653682336541223,7.483660906255706,4.944417424364894,15.51972455372438,3.5439869286355794,16.94843877966627,29.669322041022053
4.452212810516357,0.1207377314567565,3.5135865211486816,0.0665967315435409,3.5135865211486816,0.0665967315435409,100.0,100.0,2.4873258177278403,2.565482222222222,2.40813975031211,569.1967550247485,280.7875809735757,443.2312232187463,67.81759225680335,48.41534828139092,40.03478066484259,1.1108055986926981,7.342352394235233,7.988329610408522,16.294594849301685,13.603821238899785,30.199807367126567,4.482264427037533,12.528729392247664,14.819615606717887
4.656954765319824,0.2380590587854385,3.5775041580200195,0.0283565875142812,3.5775041580200195,0.0283565875142812,100.0,100.0,2.532205530586767,2.599424656679151,2.3614724719101123,545.4860137341944,339.7265497118456,550.4234198146696,68.23692023832673,53.26980447528089,44.79102406342079,2.9351841701937733,8.762537936366146,5.895626543054366,19.781468568500816,4.531246065183268,13.3191464858788,3.891661636159532,3.7582574972341622,4.699948801232357
4.769457817077637,0.0666954070329666,3.7389087677001953,0.0413406491279602,3.7389087677001953,0.0413406491279602,100.0,100.0,2.4356864794007493,2.422417066167291,2.315825268414482,570.8596915079204,273.6832954442945,677.6486845775868,66.79741833652636,35.68248317817484,32.6654841394195,0.988354495904497,1.3563626011418786,3.8486667450440364,16.050045366482294,15.78975524790938,6.716328279934925,5.919129103483996,35.53300238812134,30.49896991612873
4.202675819396973,0.0906253308057785,3.767919778823853,0.0840701535344123,3.767919778823853,0.0840701535344123,100.0,100.0,2.353947016229713,2.422638401997503,2.229579975031211,624.5542429813886,284.95431221019936,554.993337097702,64.17038063409434,44.871291056671325,33.0907427028173,4.31109690123118,1.3656235145398654,0.018835200394121135,8.153787796854617,12.321750089169427,12.599474472802834,9.619182205500927,18.931723474848557,29.59416446209085
4.347369194030762,0.3243235051631927,3.2572476863861084,0.0573268011212348,3.2572476863861084,0.0573268011212348,100.0,100.0,2.610032147315855,2.7087399875156057,2.4986787515605493,514.8351554708757,300.77490424212374,355.757939907704,69.1178150490734,56.50401033746934,47.543920845559015,6.0988677770672775,13.336401151280569,12.048374509441674,24.28894772487121,7.45387561780808,43.97512757358992,2.65096471961493,2.084932859023193,1.1572783948064145
4.440769195556641,0.2829081416130066,3.231642723083496,0.1374671459197998,3.231642723083496,0.1374671459197998,100.0,100.0,2.499640237203496,2.5811996129837707,2.43174202247191,616.2549942093788,302.5101958847574,537.0461490783879,68.86350291848541,50.495557161028856,41.28486797906984,1.611391756239669,7.999983806852323,9.04672746510807,9.3742655574443,6.9199397277669465,15.425803294742066,3.009150819034635,8.770447766885539,12.159855363681197
4.326421737670898,0.1198281869292259,3.3912312984466557,0.0318128392100334,3.3912312984466557,0.0318128392100334,100.0,100.0,2.657603732833957,2.768976367041198,2.4651391760299624,439.1861795451012,349.2365648420064,499.1548138096898,67.5167490400213,52.34872294435984,34.23625093433587,8.032672066421018,15.856751759045942,10.54435766950504,35.413797125720414,7.457404566771192,21.392942707135465,4.90598726757564,5.422361437470928,27.15691290566836
4.358798027038574,0.3675103783607483,3.4092800617218018,0.0628611221909523,3.4092800617218018,0.0628611221909523,100.0,100.0,2.53507722846442,2.60253443196005,2.464006679151061,573.9319345581666,285.1030676473448,474.48488324113424,69.32112281553245,53.67566195004876,45.18547646348335,3.05191985627724,8.892654056905846,10.493573056101395,15.598244917916672,12.27597918543237,25.277971143128465,2.3646157527712006,3.0250009935885065,3.8606883755673462
4.707752227783203,0.0486887171864509,3.412177085876465,0.0264765750616788,3.412177085876465,0.0264765750616788,100.0,100.0,2.6515385018726594,2.7504418851435704,2.479721448189763,436.0453039723704,355.9282497113478,488.3136143244341,63.58548475686607,47.97174767828768,44.78335876223004,7.786117962303228,15.081250424417163,11.198271219271891,35.875690592298476,9.516384526568554,23.100218216624548,10.442979215681587,13.330175829651894,4.7162579527020485
4.216013908386231,0.2887289524078369,3.573196649551392,0.1141181960701942,3.573196649551392,0.1141181960701942,100.0,100.0,2.4014113108614232,2.497270711610487,2.31083290886392,665.6934039803767,312.15702554835474,504.8514259688813,66.77477729748179,43.59484496093733,33.01268468206458,2.3816540300234443,4.4883142933258044,3.6247941194583024,2.103911179356363,3.9516844466600807,20.495838430097432,5.951017890870718,21.23785914916472,29.760245357309405
4.800000190734863,0.0399999991059303,3.429880380630493,0.1599999964237213,3.429880380630493,0.1599999964237213,100.0,100.0,2.391326117353308,2.467727915106117,2.30337240948814,641.1053899966439,302.52445996078177,524.1096500330638,63.33311918452368,44.60163833947014,34.713322932537416,2.7916212458004943,3.2522140211764428,3.2902425779434905,5.719795588728837,6.915550781297918,17.463047238887597,10.798423683769462,19.4189009223665,26.14186610098422
4.662720203399658,0.1929187923669815,3.5379509925842285,0.1287951618432998,3.5379509925842285,0.1287951618432998,100.0,100.0,2.361960961298377,2.42266240948814,2.239236129837703,681.3491817042972,310.42901324765813,601.3714874433538,67.3349076117664,44.28125481940348,35.33548268385694,3.9853267764887312,1.366628012056068,0.41417622590595665,0.19840907416134795,4.483380539182113,5.295828749078146,5.162101955258596,19.99773293694042,24.81812194924056
4.329941749572754,0.1664416939020156,3.6664648056030273,0.0167082007974386,3.6664648056030273,0.0167082007974386,100.0,100.0,2.626170649188514,2.7186305617977533,2.5391503620474403,459.6345978361745,365.4509344622212,505.1943586172285,69.00592295476326,52.94443609263295,32.846050016276365,6.754904438557488,13.750232711203061,13.863244934862792,32.40667678879787,12.446441372991139,20.441833288625435,2.80855921864329,4.346095586932345,30.11478719941199
4.239229202270508,0.3048835396766662,3.713900089263916,0.0791052132844924,3.713900089263916,0.0791052132844924,100.0,100.0,2.386416154806492,2.4648150811485645,2.2869722721598005,655.8753345627632,301.1278801285283,577.5529278508411,65.17192380797219,43.68427562841013,37.56579070359434,2.9912132192482845,3.130338123370895,2.5548104107533853,3.5477449172407036,7.345267652760517,9.046783015615572,8.208558016940575,21.07628612753365,20.072785737033325
