z,density
28.315172,6.702227405535798e-05
28.576857,0.000155284001156428
28.838537,0.0002945204155672019
29.100222,0.0004417806233508002
29.361902,0.00029640836694904294
29.623583,8.495781218284815e-05
29.885267,2.5015355809394165e-05
30.146948,1.4631623209268277e-05
30.408632,4.247890609142403e-06
30.670313,9.439756909205339e-07
30.931993,1.4159635363808008e-06
