# Time-averaged data for fix msd_out
# TimeStep c_msd_poly[1] c_msd_poly[2] c_msd_poly[3] c_msd_poly[4]
10592000 130.159 59.9565 153.541 343.657
10593000 131.025 60.4048 154.742 346.171
10594000 133.254 60.6635 153.635 347.553
10595000 133.375 61.3709 157.834 352.579
10596000 133.951 61.1876 159.293 354.432
10597000 136.264 60.8195 157.839 354.922
10598000 137.976 61.6244 155.669 355.269
10599000 139.842 62.575 151.253 353.671
10600000 143.717 62.6604 149.471 355.849
10601000 145.145 60.9986 150.674 356.817
10602000 148.528 60.3614 149.333 358.223
10603000 151.558 60.4467 150.107 362.112
10604000 152.674 60.9314 150.992 364.598
10605000 154.659 61.3536 153.1 369.113
10606000 154.863 59.7677 155.526 370.157
10607000 152.761 59.6334 153.774 366.168
10608000 153.325 59.9135 152.428 365.666
10609000 152.957 59.3172 152.845 365.12
10610000 152.919 57.2861 151.661 361.866
10611000 152.427 56.5757 152.995 361.998
10612000 152.092 57.1805 156.703 365.975
10613000 153.618 57.9349 155.277 366.829
10614000 155.686 58.8704 152.914 367.47
10615000 152.487 58.4738 152.369 363.33
10616000 150.602 57.7212 153.969 362.292
10617000 151.18 56.3702 154.938 362.488
10618000 151.773 56.5591 156.638 364.971
10619000 150.987 56.3581 157.736 365.082
10620000 150.168 54.9481 158.03 363.146
10621000 154.394 55.4934 155.681 365.568
10622000 154.542 53.7157 157.213 365.47
10623000 152.479 52.5011 156.16 361.14
10624000 153.048 51.324 155.452 359.824
10625000 151.482 50.9523 153.653 356.087
10626000 150.141 50.8723 150.108 351.121
10627000 150.499 50.4392 149.179 350.117
10628000 152.63 49.6179 150.516 352.764
10629000 151.46 50.1223 147.219 348.801
10630000 150.916 50.7422 145.249 346.908
10631000 151.399 52.0567 146.106 349.561
10632000 153.614 52.2336 147.381 353.229
10633000 153.952 53.1656 147.207 354.325
10634000 155.554 53.5574 149.368 358.479
10635000 157.397 52.865 150.38 360.642
10636000 158.646 53.4526 148.571 360.669
10637000 157.663 53.0832 150.008 360.754
10638000 156.639 52.7043 151.969 361.312
10639000 158.328 54.236 154.123 366.686
10640000 159.738 53.3404 154.51 367.588
10641000 158.733 52.8827 156.042 367.658
10642000 159.546 53.0156 158.308 370.869
10643000 158.063 52.7547 156.047 366.865
10644000 158.943 52.4924 156.953 368.389
10645000 159.887 51.9768 159.001 370.865
10646000 160.752 50.7674 159.394 370.913
10647000 162.044 51.211 161.376 374.631
10648000 161.433 51.9336 162.07 375.437
10649000 162.001 51.4423 160.688 374.131
10650000 161.474 52.7004 159.75 373.925
10651000 156.731 52.8694 153.738 363.339
10652000 156.716 52.5562 152.856 362.128
10653000 155.879 52.7356 152.927 361.542
10654000 158.214 52.4005 150.424 361.038
10655000 158.482 52.6876 149.603 360.773
10656000 158.718 54.0269 151.161 363.906
10657000 156.889 55.2419 151.083 363.215
10658000 155.024 54.9317 150.447 360.402
10659000 156.646 53.6931 149.983 360.323
10660000 158.912 52.5092 150.15 361.572
10661000 159.049 52.5318 151.687 363.269
10662000 156.185 53.2338 152.575 361.994
10663000 152.45 53.5605 152.226 358.236
10664000 150.727 53.6394 153.32 357.687
10665000 148.904 54.3916 153.632 356.927
10666000 144.915 54.2021 155.777 354.894
10667000 144.958 54.0931 153.253 352.304
10668000 142.87 53.4105 152.732 349.013
10669000 140.47 53.2951 152.242 346.006
10670000 136.889 54.5262 155.158 346.573
10671000 135.15 54.7066 155.723 345.579
10672000 131.581 54.3176 158.122 344.02
10673000 132.447 53.6278 156.166 342.24
10674000 135.189 53.4554 155.74 344.385
10675000 136.305 53.5296 154.745 344.579
10676000 137.596 52.987 155.136 345.719
10677000 140.77 53.4252 155.189 349.384
10678000 140.203 53.2436 154.942 348.388
10679000 138.545 54.4053 149.757 342.707
10680000 136.003 54.8492 150.752 341.604
10681000 136.344 54.5987 151.117 342.06
10682000 137.19 54.0323 150.684 341.905
10683000 138.162 53.6944 148.986 340.842
10684000 137.663 54.4182 147.16 339.241
10685000 134.891 54.1411 145.574 334.606
10686000 138.836 53.6214 145.962 338.419
10687000 138.287 53.1811 145.833 337.301
10688000 139.173 53.0345 144.989 337.196
10689000 139.885 52.5449 142.997 335.427
10690000 137.152 51.5798 143.933 332.664
10691000 137.604 50.609 145.629 333.843
10692000 138.866 49.8873 145.329 334.082
10693000 140.313 50.7161 143.921 334.95
10694000 139.794 50.525 142.056 332.375
10695000 138.843 49.168 142.02 330.031
10696000 136.083 48.7131 138.069 322.865
10697000 133.807 48.5999 136.474 318.881
10698000 134.332 49.3734 135.471 319.176
10699000 134.621 50.689 137.53 322.839
10700000 133.757 51.946 136.803 322.506
10701000 132.559 52.7178 137.298 322.575
10702000 132.156 53.7514 138.073 323.98
10703000 133.126 54.1596 135.536 322.821
10704000 134.516 55.3654 136.209 326.09
10705000 133.859 55.2058 136.578 325.643
10706000 131.797 55.3433 135.489 322.628
10707000 132.634 56.1875 136.515 325.337
10708000 132.686 57.1631 134.853 324.703
10709000 132.429 56.5816 134.182 323.192
10710000 134.543 56.6502 132.677 323.871
10711000 136.472 55.7799 133.31 325.562
10712000 138.513 55.5006 132.47 326.484
10713000 139.498 55.655 133.406 328.558
10714000 140.12 55.8837 132.598 328.603
10715000 137.709 56.4881 132.158 326.355
10716000 137.444 57.4134 136.282 331.139
10717000 134.894 56.6239 136.555 328.073
10718000 134.736 57.1067 135.98 327.824
10719000 136.313 56.8388 135.452 328.604
10720000 133.11 55.9043 134.581 323.595
10721000 132.143 56.2669 136.643 325.053
10722000 131.983 57.0891 138.336 327.408
10723000 131.149 56.6307 137.594 325.373
10724000 130.024 56.2915 135.436 321.751
10725000 129.763 57.0351 133.507 320.304
10726000 129.642 57.2702 131.972 318.885
10727000 127.348 57.3206 133.426 318.094
10728000 126.72 57.8886 132.975 317.583
10729000 126.205 57.996 132.097 316.297
10730000 126.697 57.9924 131.569 316.258
10731000 125.208 56.9536 129.674 311.835
10732000 122.502 56.7199 129.508 308.73
10733000 123.609 56.453 126.759 306.821
10734000 125.101 55.8013 123.661 304.564
10735000 125.627 56.262 126.328 308.218
10736000 125.773 55.818 127.471 309.061
10737000 127.77 55.7785 127.321 310.869
10738000 129.369 56.3487 128.956 314.673
10739000 131.681 56.3213 130.434 318.436
10740000 132.693 56.3892 130.558 319.64
10741000 133.457 56.2691 129.945 319.672
10742000 130.678 55.3116 131.522 317.512
10743000 131.777 54.8409 132.203 318.821
10744000 132.201 54.2447 135.2 321.645
10745000 132.595 53.9455 136.842 323.382
10746000 128.71 54.2425 135.614 318.566
10747000 124.767 54.0804 138.803 317.651
10748000 122.509 53.0385 141.633 317.181
10749000 119.496 52.6839 140.57 312.75
10750000 118.668 51.1622 139.995 309.824
10751000 118.386 51.3577 140.088 309.832
10752000 118.314 51.7367 137.881 307.932
10753000 116.435 51.5934 136.839 304.867
10754000 114.341 51.1261 135.816 301.283
10755000 113.084 50.9398 134.495 298.519
10756000 110.642 51.3481 132.63 294.62
10757000 109.881 51.0479 134.645 295.574
10758000 110.096 50.6548 134.038 294.789
10759000 111.684 50.7633 131.444 293.891
10760000 113.158 51.3829 132.255 296.795
10761000 114.637 51.8382 131.459 297.934
10762000 115.081 52.1023 130.822 298.005
10763000 113.544 52.3859 132.147 298.077
10764000 112.209 52.1699 133.085 297.465
10765000 114.804 52.6631 133.966 301.433
10766000 117.602 52.7538 133.712 304.067
10767000 116.403 53.2921 133.978 303.674
10768000 116.616 52.8446 132.556 302.017
10769000 115.87 53.4812 132.257 301.609
10770000 114.215 53.9719 132.027 300.214
10771000 112.845 54.9129 130.74 298.498
10772000 109.707 53.7168 130.68 294.104
10773000 108.447 52.6987 129.252 290.397
10774000 104.832 51.2046 126.361 282.398
10775000 105.698 50.2532 125.064 281.015
10776000 105.645 49.9386 122.835 278.418
10777000 104.676 49.2672 126.438 280.381
10778000 106.428 48.3387 127.695 282.462
10779000 105.929 48.9305 127.553 282.413
10780000 105.2 49.0805 128.063 282.343
10781000 104.617 48.6172 127.235 280.469
10782000 104.98 48.6037 126.873 280.457
10783000 107.766 48.1094 125.406 281.282
10784000 109.21 48.857 124.597 282.664
10785000 109.711 48.903 124.468 283.082
10786000 109.881 48.2225 122.934 281.037
10787000 107.607 47.0788 124.867 279.553
10788000 108.417 47.0609 126.473 281.951
10789000 112.953 46.9716 128.331 288.255
10790000 115.194 47.4896 129.221 291.904
10791000 113.116 47.8677 130.684 291.667
10792000 112.062 48.1797 133.889 294.131
10793000 110.768 48.4685 133.35 292.586
10794000 113.336 48.0433 130.626 292.005
10795000 115.7 48.0456 131.724 295.47
10796000 117.222 47.8504 131.18 296.253
10797000 116.158 47.6675 130.504 294.329
10798000 118.405 46.8873 129.788 295.08
10799000 119.691 46.9364 132.579 299.207
10800000 118.717 47.9587 134.592 301.268
10801000 118.15 48.0361 132.655 298.841
10802000 117.916 47.7963 130.803 296.515
10803000 120.225 47.5562 133.617 301.398
10804000 117.12 46.8319 135.849 299.802
10805000 117.941 47.7713 135.371 301.083
10806000 121.387 47.7806 132.627 301.795
10807000 121.196 48.0241 131.913 301.133
10808000 122.167 48.2437 133.553 303.963
10809000 122.151 48.3952 136.512 307.059
10810000 124.638 48.5694 138.06 311.267
10811000 121.034 48.9598 137.085 307.079
10812000 119.571 48.8555 136.738 305.164
10813000 117.577 49.0563 134.11 300.743
10814000 117.22 50.1876 133.058 300.466
10815000 116.938 49.7599 131.979 298.677
10816000 116.411 49.8172 132.434 298.662
10817000 115.622 50.011 128.754 294.387
10818000 116.533 50.6636 125.763 292.96
10819000 114.24 51.2342 124.669 290.144
10820000 117.263 50.7114 121.179 289.153
10821000 118.225 50.2426 121.975 290.442
10822000 117.56 50.0976 119.067 286.725
10823000 116.005 50.3421 118.07 284.418
10824000 117.339 50.0866 118.654 286.08
10825000 117.888 50.0919 120.141 288.122
10826000 120.052 50.0982 121.698 291.848
10827000 121.445 50.2192 117.812 289.476
10828000 120.706 50.3128 118.464 289.483
10829000 121.829 49.6027 117.521 288.953
10830000 121.794 50.154 112.192 284.14
10831000 121.562 50.2821 112.182 284.027
10832000 120.926 50.2725 112.433 283.631
10833000 121.179 51.4457 111.523 284.148
10834000 122.422 53.4591 110.157 286.038
10835000 122.648 53.9774 107.162 283.787
10836000 122.613 54.5724 104.586 281.771
10837000 124.421 55.3957 106.112 285.93
10838000 126.138 54.7331 106.952 287.823
10839000 127.268 54.5011 106.618 288.387
10840000 126.938 53.4663 106.052 286.456
10841000 127.152 53.4445 105.242 285.839
10842000 125.661 52.8817 102.455 280.998
10843000 125.187 52.6395 101.856 279.683
10844000 124.619 53.0993 102.582 280.3
10845000 125.779 52.7918 98.4913 277.062
10846000 123.067 52.1367 98.6917 273.895
10847000 121.459 51.8588 101.545 274.863
10848000 120.577 52.3456 101.282 274.204
10849000 122.278 52.4199 103.462 278.16
10850000 123.036 52.7805 104.674 280.49
10851000 121.965 53.2211 104.822 280.008
10852000 122.047 52.4256 102.699 277.171
10853000 123.803 51.7013 102.724 278.228
10854000 124.397 51.4735 103.459 279.329
10855000 123.588 50.4441 105.191 279.223
10856000 125.181 50.4161 105.585 281.183
10857000 124.61 51.0319 102.829 278.471
10858000 122.658 50.9069 101.04 274.605
10859000 124.159 51.6086 101.714 277.481
10860000 124.557 52.933 101.803 279.293
10861000 124.791 53.3709 102.087 280.249
10862000 126.978 53.9626 100.426 281.367
10863000 126.458 52.8107 101.126 280.395
10864000 129.564 51.8442 101.638 283.047
10865000 130.645 51.726 104.375 286.745
10866000 129.176 51.2785 104.256 284.71
10867000 128.883 51.2716 104.449 284.604
10868000 127.385 51.0428 106.315 284.743
10869000 125.731 51.47 107.006 284.208
10870000 124.637 51.3221 106.817 282.776
10871000 121.426 51.9111 107.843 281.18
10872000 121.864 51.5668 107.642 281.073
10873000 123.867 51.3643 106.908 282.139
10874000 123.412 52.7033 106.588 282.703
10875000 123.626 52.8566 107.142 283.625
10876000 122.192 52.1333 107.67 281.996
10877000 121.907 50.8603 108.272 281.039
10878000 121.423 50.6071 109.518 281.548
10879000 122.084 51.1571 110.423 283.664
10880000 121.728 51.5779 110.5 283.807
10881000 120.503 51.6213 109.525 281.649
10882000 122.243 52.7333 109.772 284.748
10883000 121.149 52.5443 109.93 283.624
10884000 122.823 51.4946 111.652 285.97
10885000 123.794 51.3078 110.652 285.753
10886000 125.544 51.3381 110.884 287.765
10887000 126.866 51.6511 109.134 287.651
10888000 127.265 52.9651 108.753 288.983
10889000 128.937 53.3197 109.404 291.66
10890000 129.127 52.4979 109.922 291.548
10891000 131.183 52.09 112.306 295.579
10892000 132.363 52.5991 112.077 297.039
10893000 133.309 53.3797 113.697 300.385
10894000 134.376 53.0506 115.983 303.409
10895000 134.65 53.527 114.658 302.835
10896000 134.618 54.5731 113.283 302.474
10897000 134.523 55.4407 112.517 302.481
10898000 135.301 55.4056 110.342 301.048
10899000 135.018 55.4424 108.152 298.613
10900000 134.99 56.1309 106.398 297.52
10901000 134.967 57.4781 109.416 301.861
10902000 135.78 57.2166 111.109 304.105
10903000 133.593 57.8644 111.262 302.719
10904000 136.056 57.3064 111.304 304.666
10905000 135.155 58.1817 112.548 305.885
10906000 134.513 57.9249 113.01 305.449
10907000 133.159 57.6734 114.01 304.842
10908000 133.573 57.2779 115.195 306.046
10909000 130.826 57.6898 117.062 305.578
10910000 131.658 57.1978 118.031 306.886
10911000 132.112 56.1072 115.768 303.987
10912000 132.695 55.3259 114.83 302.852
10913000 130.065 55.5048 115.383 300.952
10914000 129.255 56.6778 118.749 304.682
10915000 130.797 57.5731 119.347 307.718
10916000 132.741 56.932 116.384 306.057
10917000 134.612 57.5314 114.475 306.618
10918000 135.075 57.4171 113.513 306.005
10919000 135.027 57.341 110.349 302.717
10920000 135.095 57.6521 108.036 300.783
10921000 135.687 58.0544 107.85 301.591
10922000 137.183 58.9623 108.311 304.456
10923000 139.243 58.3809 107.702 305.326
10924000 140.072 58.4523 107.494 306.018
10925000 139.159 58.015 105.345 302.519
10926000 142.363 57.6566 105.132 305.152
10927000 141.954 58.9319 107.687 308.573
10928000 142.302 59.2042 109.17 310.676
10929000 141.135 59.4804 109.193 309.809
10930000 139.931 59.4988 108.579 308.01
10931000 140.533 61.7097 108.212 310.455
10932000 139.676 62.2857 108.409 310.371
10933000 141.076 62.7617 107.497 311.335
10934000 143.635 63.3398 109.16 316.136
10935000 144.305 63.3482 109.749 317.402
10936000 142.366 63.2506 111.249 316.866
10937000 140.07 64.0088 112.582 316.661
10938000 137.94 63.8127 114.17 315.923
10939000 136.71 64.0853 113.539 314.334
10940000 132.048 63.419 113.752 309.219
10941000 132.467 62.8482 113.884 309.199
10942000 133.496 62.3909 110.994 306.881
10943000 132.679 63.3264 111.353 307.358
10944000 133.303 63.4797 115.772 312.555
10945000 132.515 63.6539 117.145 313.314
10946000 129.659 64.8011 117.434 311.894
10947000 130.682 63.2024 118.202 312.086
10948000 132.53 62.9317 115.979 311.441
10949000 131.427 64.2064 116.748 312.382
10950000 131.522 65.1625 117.876 314.561
10951000 133.612 66.1799 117.979 317.771
10952000 135.9 67.6562 117.839 321.395
10953000 136.748 67.6803 118.201 322.629
10954000 138.213 68.1241 115.722 322.059
10955000 139.01 68.2477 115.983 323.241
10956000 137.471 67.2583 117.091 321.82
10957000 136.813 68.4764 115.16 320.45
10958000 136.254 67.1523 115.309 318.715
10959000 135.712 68.6724 116.641 321.025
10960000 133.865 69.3336 116.093 319.292
10961000 131.29 68.3468 114.996 314.632
10962000 128.568 67.4138 116.124 312.106
10963000 128.53 66.9622 115.673 311.165
10964000 129.824 67.2724 115.032 312.129
10965000 131.557 66.556 114.004 312.118
10966000 130.784 65.3247 113.473 309.582
10967000 128.704 65.8672 111.949 306.52
10968000 128.89 64.4976 111.369 304.756
10969000 127.433 63.6798 111.149 302.262
10970000 128.64 62.6767 111.816 303.133
10971000 128.732 62.8105 110.039 301.582
10972000 126.441 62.6474 109.081 298.17
10973000 125.706 60.7873 109.807 296.3
10974000 124.626 60.8632 109.193 294.682
10975000 124.522 61.3226 111.289 297.134
10976000 123.744 62.0137 114.093 299.851
10977000 124.809 62.125 116.189 303.123
10978000 127.392 61.9703 116.91 306.273
10979000 129.149 62.8413 116.923 308.914
10980000 127.556 64.4407 117.858 309.854
10981000 126.069 64.5557 119.896 310.52
10982000 126.433 64.3657 118.177 308.976
10983000 125.603 64.3908 117.288 307.281
10984000 126.858 64.2466 118.49 309.595
10985000 125.853 64.2659 116.16 306.279
10986000 124.345 62.3525 113.807 300.505
10987000 123.891 61.8638 114.373 300.127
10988000 122.376 62.3375 115.842 300.555
10989000 120.561 63.1326 116.662 300.355
10990000 119.222 63.8044 115.06 298.086
10991000 122.762 63.8401 115.163 301.766
10992000 119.961 64.9007 114.896 299.758
10993000 116.519 65.2525 114.634 296.406
10994000 114.94 64.495 113.448 292.883
10995000 114.628 66.4119 113.509 294.549
10996000 115.458 65.633 112.405 293.496
10997000 115.161 64.8417 113.026 293.029
10998000 114.697 66.3758 110.714 291.787
10999000 113.477 67.2 106.838 287.515
11000000 110.124 66.4362 106.92 283.48
11001000 105.84 66.8391 106.846 279.525
11002000 106.765 67.7685 108.572 283.106
11003000 107.541 67.2331 107.88 282.654
11004000 108.79 68.4677 108.41 285.668
11005000 110.824 68.0123 109.26 288.097
11006000 107.951 67.1024 109.08 284.133
11007000 107.302 66.5022 109.281 283.086
11008000 106.389 67.6639 107.821 281.874
11009000 105.404 68.4888 105.611 279.504
11010000 107.217 68.4943 104.614 280.325
11011000 106.439 68.0368 103.368 277.843
11012000 105.014 66.7131 103.643 275.37
11013000 102.762 66.4756 103.204 272.442
11014000 101.733 66.161 106.175 274.069
11015000 101.862 67.3974 106.981 276.241
11016000 104.283 69.4866 108.216 281.986
11017000 105.058 70.045 105.871 280.974
11018000 105.666 69.4099 104.246 279.322
11019000 106.625 68.062 104.297 278.984
11020000 109.93 68.2699 103.918 282.119
11021000 109.818 67.3051 103.013 280.137
11022000 108.693 67.4715 102.864 279.029
11023000 109.94 68.6997 104.202 282.842
11024000 111.976 69.4407 104.321 285.737
11025000 114.529 69.9212 101.89 286.34
11026000 115.03 70.8224 103.42 289.272
11027000 111.85 71.3012 104.997 288.148
11028000 112.631 71.8174 103.904 288.352
11029000 112.07 72.0359 105.997 290.103
11030000 110.131 72.3827 104.864 287.378
11031000 110.82 72.9069 104.474 288.201
11032000 111.553 73.5382 105.009 290.1
11033000 109.164 73.0469 105.553 287.764
11034000 106.024 70.694 107.005 283.723
11035000 106.346 69.929 106.376 282.651
11036000 106.011 68.4685 107.386 281.865
11037000 106.547 68.2228 109.059 283.829
11038000 106.328 68.9221 110.61 285.86
11039000 107.59 69.0345 111.177 287.802
11040000 110.855 70.0701 112.484 293.409
11041000 112.435 70.5635 114.521 297.519
11042000 113.213 70.9207 115.253 299.387
11043000 115.634 70.58 116.774 302.988
11044000 118.062 71.0827 117.397 306.542
11045000 118.653 71.9982 116.313 306.964
11046000 121.051 72.6621 117.066 310.779
11047000 123.702 73.1254 117.745 314.572
11048000 123.978 72.434 116.189 312.602
11049000 127.047 72.2982 114.891 314.237
11050000 130.518 72.4634 115.038 318.019
11051000 133.098 74.3199 113.396 320.814
11052000 133.717 74.8531 114.656 323.226
11053000 134.371 74.1898 117.24 325.8
11054000 132.767 74.0898 118.533 325.39
11055000 132.701 73.4861 120.256 326.443
11056000 132.821 73.3102 119.85 325.982
11057000 133.546 72.6642 121.566 327.776
11058000 133.712 72.3911 121.474 327.576
11059000 131.793 72.4392 122.218 326.45
11060000 127.419 72.4329 123.061 322.913
11061000 125.286 73.5314 125.46 324.278
11062000 124.119 72.1719 124.738 321.028
11063000 123.039 72.5511 122.263 317.853
11064000 121.923 71.0878 122.822 315.832
11065000 122.918 71.2227 123.805 317.945
11066000 125.611 72.6441 121.812 320.067
11067000 125.486 73.8877 118.597 317.971
11068000 127.845 73.0662 117.774 318.686
11069000 130.312 72.302 116.478 319.091
11070000 128.098 74.8139 120.21 323.122
11071000 128.054 74.1111 121.088 323.254
11072000 127.138 75.3795 121.455 323.972
11073000 126.957 74.415 119.037 320.409
11074000 124.812 74.7951 118.458 318.065
11075000 125.249 75.7791 119.891 320.919
11076000 124.207 74.2076 119.237 317.652
11077000 121.65 72.7957 120.015 314.46
11078000 120.55 73.5121 118.016 312.079
11079000 115.229 74.153 117.522 306.905
11080000 112.21 75.6447 117.441 305.296
11081000 110.25 76.6921 117.278 304.22
11082000 109.416 75.264 118.404 303.084
11083000 109.744 74.3989 118.877 303.02
11084000 110.808 72.3306 117.497 300.635
11085000 111.185 72.2417 118.65 302.077
11086000 112.047 74.3184 118.829 305.195
11087000 111.086 75.1579 118.076 304.32
11088000 114.115 74.581 118.956 307.652
11089000 118.606 75.2667 119.63 313.503
11090000 119.352 74.5764 119.667 313.595
11091000 115.888 75.14 120.197 311.225
11092000 113.044 77.7366 119.032 309.812
11093000 111.002 78.7739 117.95 307.726
11094000 108.575 79.8364 117.344 305.755
11095000 106.274 80.2785 118.646 305.199
11096000 105.73 80.3607 119.476 305.566
11097000 104.09 81.2756 118.499 303.865
11098000 103.585 81.0061 118.616 303.208
11099000 101.645 81.0375 118.685 301.368
11100000 100.994 78.2998 119.973 299.267
11101000 103.376 77.1403 120.482 300.999
11102000 105.499 77.2179 118.861 301.577
11103000 106.879 75.7849 120.003 302.667
11104000 108.082 75.654 119.606 303.342
11105000 107.69 77.889 119.696 305.276
11106000 107.764 77.2226 120.196 305.183
11107000 109.403 75.0307 120.792 305.225
11108000 108.715 75.61 120.204 304.53
11109000 106.721 75.2792 122.133 304.132
11110000 104.358 75.6612 121.251 301.27
11111000 103.054 77.2546 122.942 303.251
11112000 103.919 77.7797 123.554 305.253
11113000 102.205 77.5434 122.458 302.206
11114000 102.786 76.8263 123.187 302.799
11115000 101.443 75.5047 123.081 300.028
11116000 100.947 75.9157 126.035 302.898
11117000 100.332 77.3316 126.552 304.216
11118000 99.7023 78.3421 127.699 305.743
11119000 99.5594 77.8721 129.703 307.134
11120000 100.432 78.3453 131.061 309.838
11121000 102.193 79.1519 133.166 314.51
11122000 104.383 79.6187 135.859 319.861
11123000 102.684 79.1141 136.516 318.314
11124000 99.4523 78.1908 137.927 315.57
11125000 96.7057 78.2149 140.188 315.109
11126000 95.1392 77.7322 141.452 314.323
11127000 95.1486 77.8215 141.707 314.677
11128000 93.3568 77.2615 138.835 309.453
11129000 92.5253 77.6925 139.424 309.642
11130000 92.7026 76.5011 143.068 312.272
11131000 92.129 76.0924 143.955 312.176
11132000 90.9849 76.5274 141.812 309.325
11133000 90.0928 75.7264 140.723 306.542
11134000 90.45 75.6736 138.918 305.042
11135000 91.4845 75.2549 136.09 302.829
11136000 90.4904 74.2129 136.611 301.314
11137000 90.0076 74.2256 139.233 303.466
11138000 88.8922 74.353 140.128 303.373
11139000 87.6607 73.0123 141.12 301.793
11140000 87.1538 73.19 140.581 300.925
11141000 87.5467 72.0383 141.709 301.294
11142000 86.8805 70.9838 144.086 301.95
11143000 87.7081 71.4315 145.923 305.063
11144000 91.1255 71.5996 147.392 310.117
11145000 92.3916 72.8378 147.534 312.763
11146000 92.905 73.2939 148.317 314.516
11147000 94.647 73.2585 148.452 316.358
11148000 93.5712 74.9252 148.526 317.022
11149000 94.0304 75.8227 147.963 317.816
11150000 92.8937 76.2413 149.858 318.993
11151000 92.4724 76.4433 150.795 319.711
11152000 92.8298 75.5515 148.313 316.694
11153000 92.2961 74.091 147.012 313.4
11154000 93.5564 72.7183 143.768 310.043
11155000 91.2274 74.0059 143.013 308.247
11156000 89.0311 75.5776 142.647 307.256
11157000 89.3417 75.0768 145.065 309.483
11158000 89.5023 74.9618 143.049 307.513
11159000 90.0012 74.807 141.359 306.168
11160000 89.6317 72.8636 143.26 305.755
11161000 90.44 74.1364 139.666 304.242
11162000 89.392 73.8819 139.95 303.224
11163000 88.3637 74.4456 140.723 303.532
11164000 88.0751 73.9071 139.46 301.442
11165000 87.3299 74.5751 136.983 298.888
11166000 86.8141 75.1528 137.375 299.342
11167000 84.0378 74.9313 139.759 298.728
11168000 84.0777 73.8611 139.089 297.028
11169000 85.4296 74.1201 138.694 298.244
11170000 87.6581 75.0286 138.372 301.059
11171000 88.9136 75.1878 136.667 300.768
11172000 86.766 74.6733 136.396 297.835
11173000 85.4725 73.6412 138.71 297.824
11174000 86.3947 72.6406 141.097 300.133
11175000 87.5807 72.4209 146.163 306.165
11176000 86.858 72.4405 144.921 304.219
11177000 87.931 73.5245 143.913 305.368
11178000 88.864 72.948 143.009 304.82
11179000 91.875 72.4948 142.382 306.752
11180000 92.6266 74.4868 142.455 309.569
11181000 91.9843 74.806 144.594 311.384
11182000 91.5336 73.6973 145.813 311.044
11183000 92.7797 73.4314 147.065 313.276
11184000 92.5309 73.6746 147.771 313.976
11185000 93.1726 74.748 147.675 315.595
11186000 91.7163 74.3537 147.257 313.327
11187000 92.2538 73.8581 144.066 310.178
11188000 92.2687 72.697 143.818 308.784
11189000 93.5816 73.1492 143.578 310.309
11190000 93.5948 72.4561 142.98 309.03
11191000 93.6543 70.8031 141.989 306.446
11192000 95.8056 70.7294 139.95 306.485
11193000 96.8479 71.1099 138.16 306.117
11194000 96.3376 69.8986 138.929 305.166
11195000 96.2126 69.9138 140.023 306.15
11196000 97.4268 69.2304 138.974 305.631
11197000 96.1499 69.9177 137.564 303.632
11198000 95.8085 69.633 138.363 303.804
11199000 93.3811 69.8242 141.315 304.52
11200000 92.8193 68.8421 139.891 301.552
11201000 94.1771 67.2266 137.404 298.808
11202000 94.984 67.2257 137.224 299.433
11203000 95.6813 66.124 139.945 301.75
11204000 96.0914 66.9547 139.105 302.151
11205000 95.5437 67.7956 139.846 303.185
11206000 95.691 66.744 140.328 302.763
11207000 96.8827 66.2261 141.759 304.868
11208000 94.7185 65.5041 141.568 301.791
11209000 94.9883 65.3408 143.084 303.413
11210000 96.1855 64.9748 145.201 306.361
11211000 96.0346 64.5751 146.436 307.046
11212000 96.716 64.7799 147.029 308.525
11213000 97.6519 64.9429 148.289 310.884
11214000 97.9317 65.9767 146.63 310.539
11215000 99.812 66.6934 144.791 311.296
11216000 101.393 64.7978 142.668 308.859
11217000 101.859 65.0473 142.865 309.771
11218000 101.225 65.3837 142.884 309.492
11219000 101.538 64.9019 141.345 307.785
11220000 103.686 64.0997 140.719 308.505
11221000 101.945 62.7666 139.204 303.916
11222000 100.198 62.5054 137.177 299.881
11223000 98.7708 63.6647 138.688 301.123
11224000 100.309 63.1689 137.586 301.064
11225000 102.279 61.9129 138.776 302.968
11226000 105.307 61.4216 137.909 304.637
11227000 104.708 61.3674 139.291 305.366
11228000 105.713 62.5132 139.162 307.388
11229000 104.074 62.3736 139.691 306.139
11230000 101.707 63.6221 143.541 308.87
11231000 102.619 63.8243 143.395 309.839
11232000 102.157 63.594 142.894 308.645
11233000 101.607 63.5971 142.452 307.656
11234000 102.131 63.7617 142.037 307.93
11235000 101.659 63.7987 140.452 305.91
11236000 100.176 65.1942 139.689 305.059
11237000 99.1427 66.0968 141.375 306.615
11238000 98.4936 65.2356 142.742 306.471
11239000 99.8297 66.5976 146.164 312.591
11240000 101.927 66.6073 146.325 314.86
11241000 99.685 66.3273 146.632 312.644
11242000 98.3801 66.2592 147.845 312.485
11243000 99.7598 66.46 148.761 314.981
11244000 98.5298 66.422 149.939 314.891
11245000 98.4315 66.9633 148.554 313.949
11246000 98.3238 66.7143 145.435 310.473
11247000 96.7549 67.6626 144.658 309.075
11248000 99.5423 68.1439 144.046 311.732
11249000 101.056 67.5525 143.91 312.519
11250000 102.302 67.7807 144.673 314.756
11251000 104.141 68.3898 145.001 317.532
11252000 103.837 69.4236 145.108 318.369
11253000 103.723 71.2781 146.838 321.839
