# Time-averaged data for fix msd_out
# TimeStep c_msd_poly[1] c_msd_poly[2] c_msd_poly[3] c_msd_poly[4]
8951000 39.8241 27.3631 21.6637 88.8508
8952000 40.2039 27.2702 22.3753 89.8494
8953000 39.1246 26.8357 22.7121 88.6724
8954000 38.0744 27.0968 23.6008 88.772
8955000 38.5487 27.7734 24.5018 90.824
8956000 39.3375 29.2251 24.0843 92.6469
8957000 38.632 28.8664 23.5416 91.04
8958000 38.6994 29.0517 23.3263 91.0775
8959000 38.7138 28.9477 23.0622 90.7237
8960000 38.0186 28.8312 22.8568 89.7065
8961000 39.5667 28.5559 22.4234 90.546
8962000 37.8827 28.6609 22.454 88.9977
8963000 37.8501 28.7741 22.6335 89.2577
8964000 37.2745 29.2809 22.7195 89.2749
8965000 38.2041 28.793 23.4941 90.4912
8966000 37.8745 27.9033 24.3591 90.1368
8967000 38.5322 28.0674 23.9929 90.5925
8968000 37.4633 29.2742 24.2293 90.9667
8969000 36.3099 28.0255 23.9424 88.2778
8970000 35.3212 27.9053 24.3096 87.5361
8971000 35.7167 27.1752 24.6595 87.5515
8972000 35.932 27.3569 24.8514 88.1403
8973000 36.9481 27.9234 24.949 89.8205
8974000 35.8579 28.292 25.0935 89.2434
8975000 36.8242 28.7051 24.5507 90.08
8976000 35.8989 28.9969 24.3569 89.2527
8977000 35.5817 28.5909 23.7498 87.9224
8978000 35.5478 28.1045 23.5808 87.2331
8979000 34.5213 27.1708 22.4609 84.153
8980000 35.3222 27.479 22.3239 85.1251
8981000 36.0403 27.8547 21.7369 85.6319
8982000 36.0802 26.7732 21.6944 84.5478
8983000 36.2366 27.1496 21.4073 84.7934
8984000 36.3269 27.4955 20.4698 84.2922
8985000 37.5521 27.2591 21.3369 86.1481
8986000 38.4108 26.9917 22.238 87.6405
8987000 38.1365 27.1535 22.8702 88.1602
8988000 37.3675 26.748 22.7957 86.9111
8989000 38.0206 26.7739 22.6073 87.4018
8990000 38.42 27.8029 22.1876 88.4106
8991000 37.9421 28.4776 23.4082 89.8279
8992000 37.5846 27.16 24.5588 89.3034
8993000 36.0488 26.8243 23.6419 86.515
8994000 34.6736 26.0047 24.5904 85.2687
8995000 33.8757 25.9621 23.8457 83.6835
8996000 34.6095 26.0176 23.9857 84.6128
8997000 35.5543 26.0422 24.8814 86.4779
8998000 35.6038 25.8605 25.197 86.6612
8999000 36.1884 25.3339 25.9703 87.4926
9000000 36.3026 26.0857 26.02 88.4083
9001000 36.3532 26.0712 25.5008 87.9252
9002000 35.3756 26.4373 24.8034 86.6163
9003000 35.392 27.1203 24.2635 86.7757
9004000 36.1888 27.3444 24.7323 88.2655
9005000 36.6872 27.0552 26.7941 90.5365
9006000 35.8737 26.5961 27.4545 89.9243
9007000 36.1875 25.7022 27.1925 89.0821
9008000 36.2967 26.89 26.8503 90.037
9009000 33.7341 26.599 26.9977 87.3308
9010000 32.6386 26.448 26.9685 86.0551
9011000 33.4344 26.5423 26.958 86.9347
9012000 33.4025 27.0288 26.9681 87.3994
9013000 33.6966 26.3979 27.3849 87.4794
9014000 33.9093 26.7326 27.5976 88.2395
9015000 35.0023 26.9353 27.5672 89.5048
9016000 34.0457 27.0819 27.616 88.7437
9017000 33.3326 25.8411 27.2394 86.4131
9018000 33.4952 26.0396 26.8047 86.3394
9019000 34.0847 26.9229 25.3501 86.3577
9020000 32.8417 27.2581 24.1447 84.2445
9021000 32.6946 27.6787 24.3066 84.6799
9022000 32.5679 26.8827 25.0374 84.4881
9023000 32.2555 26.3064 24.9259 83.4878
9024000 33.229 26.3484 25.7736 85.351
9025000 34.0794 26.0803 26.157 86.3168
9026000 34.5065 26.0421 25.5997 86.1483
9027000 34.7072 27.1199 23.8528 85.6798
9028000 34.5473 26.9673 23.2181 84.7326
9029000 35.3622 26.29 23.2563 84.9085
9030000 35.9317 24.7008 23.9163 84.5489
9031000 35.1286 25.2033 23.7862 84.1181
9032000 35.4651 26.1757 23.0847 84.7255
9033000 35.6739 25.3323 23.3444 84.3505
9034000 34.624 23.8085 24.1252 82.5578
9035000 33.6759 24.5438 24.0579 82.2776
9036000 33.3679 24.7573 24.6756 82.8007
9037000 34.4316 23.5641 25.2312 83.2269
9038000 33.936 23.4922 25.2632 82.6914
9039000 36.0849 24.6876 24.0984 84.871
9040000 35.2568 26.2617 23.445 84.9634
9041000 35.1754 26.6716 23.091 84.9381
9042000 33.6043 25.329 24.0494 82.9826
9043000 33.8062 25.034 24.4778 83.318
9044000 34.2638 26.0324 25.3847 85.6809
9045000 36.1574 24.9778 25.9783 87.1135
9046000 36.9897 24.405 25.5098 86.9045
9047000 36.0095 22.605 25.7331 84.3477
9048000 35.3502 22.3352 25.0774 82.7628
9049000 33.4898 21.8057 25.8645 81.1599
9050000 34.1504 23.0216 24.6484 81.8204
9051000 33.8342 23.6491 24.8148 82.2981
9052000 33.9428 24.2471 25.5268 83.7167
9053000 33.8908 23.9127 25.5257 83.3292
9054000 34.3597 24.5492 26.3781 85.287
9055000 35.3285 24.9635 26.8392 87.1312
9056000 35.3708 24.279 25.716 85.3658
9057000 34.4286 23.1175 25.8173 83.3634
9058000 32.4034 23.5691 26.1346 82.107
9059000 32.5132 23.3317 26.2149 82.0599
9060000 33.2116 22.796 26.4315 82.4391
9061000 32.4234 21.8279 27.9895 82.2407
9062000 32.2255 20.7957 26.9121 79.9333
9063000 32.2079 20.1729 27.4559 79.8366
9064000 34.3724 20.505 27.4202 82.2976
9065000 34.4979 20.5036 27.3096 82.3111
9066000 33.1604 20.2675 29.1346 82.5624
9067000 33.2041 20.0444 29.9473 83.1958
9068000 33.7629 20.5564 29.4912 83.8105
9069000 33.0427 20.5897 29.8629 83.4953
9070000 32.6188 19.9721 30.2609 82.8518
9071000 32.4447 19.7848 30.2467 82.4761
9072000 32.1443 20.136 30.1533 82.4336
9073000 32.5056 19.5942 31.0096 83.1094
9074000 32.8208 19.4808 31.3945 83.6961
9075000 32.6246 19.5562 31.0062 83.1871
9076000 33.3443 19.3242 30.5984 83.2669
9077000 33.6721 18.9302 30.9982 83.6005
9078000 32.2966 19.3328 31.1388 82.7682
9079000 31.7213 19.8039 31.9418 83.4671
9080000 32.6399 19.8613 31.7055 84.2067
9081000 32.9066 19.4499 30.9043 83.2609
9082000 31.9607 18.9051 30.8148 81.6806
9083000 30.8297 18.7573 30.409 79.996
9084000 31.2234 18.4284 29.3315 78.9832
9085000 31.2612 18.7707 28.8229 78.8547
9086000 31.33 19.0294 27.7732 78.1326
9087000 29.7632 18.8765 26.749 75.3887
9088000 29.9753 19.1467 26.1188 75.2409
9089000 31.1689 18.6794 25.7512 75.5995
9090000 31.0447 18.3283 26.4016 75.7746
9091000 31.3164 18.0971 25.7903 75.2038
9092000 30.0531 18.4412 25.5398 74.034
9093000 29.3649 18.6568 26.9271 74.9488
9094000 30.2098 18.4804 27.1268 75.817
9095000 30.6936 17.5577 26.2004 74.4517
9096000 31.1233 17.1876 24.8347 73.1457
9097000 29.5409 16.6188 24.7014 70.861
9098000 29.26 16.5887 23.819 69.6677
9099000 29.422 17.3843 24.0042 70.8105
9100000 28.0588 17.9308 24.9208 70.9104
9101000 28.2376 17.9654 25.226 71.4291
9102000 28.9386 17.5738 25.2564 71.7689
9103000 28.4847 18.2159 26.2005 72.901
9104000 28.32 18.5173 27.4394 74.2767
9105000 28.523 18.6326 27.9218 75.0774
9106000 29.0142 18.9507 27.4909 75.4558
9107000 29.4214 19.6855 26.6502 75.7571
9108000 29.1476 19.6619 27.6846 76.4941
9109000 27.8971 19.7701 28.9185 76.5857
9110000 27.0316 19.3479 29.858 76.2374
9111000 27.092 18.5045 29.5805 75.177
9112000 25.9639 18.6647 30.1136 74.7422
9113000 25.8079 18.6747 29.1875 73.6702
9114000 25.3447 17.7681 27.9863 71.0991
9115000 25.2819 17.6864 27.1645 70.1328
9116000 25.1334 18.0521 26.9024 70.0878
9117000 24.6552 18.2821 27.0379 69.9752
9118000 25.034 18.3381 26.0819 69.454
9119000 25.6163 18.6515 25.958 70.2257
9120000 24.8335 18.4194 26.057 69.3099
9121000 24.1694 18.0465 25.4748 67.6907
9122000 23.777 17.4433 24.9685 66.1889
9123000 24.093 17.9782 24.8307 66.9019
9124000 24.7315 17.9607 24.7456 67.4377
9125000 24.1308 18.1189 24.7995 67.0492
9126000 24.6541 19.4761 24.6164 68.7466
9127000 24.1587 19.6958 23.8413 67.6958
9128000 22.9885 19.715 23.3512 66.0547
9129000 23.2436 19.3091 22.3271 64.8798
9130000 23.0656 19.9906 22.6574 65.7136
9131000 22.9911 19.8811 23.6948 66.567
9132000 22.3257 20.1899 24.6578 67.1733
9133000 22.3897 19.458 24.6289 66.4766
9134000 22.7943 20.1439 26.2512 69.1894
9135000 23.3482 20.3542 27.8308 71.5332
9136000 22.7502 20.7755 27.9586 71.4843
9137000 22.8177 20.8413 27.7728 71.4317
9138000 21.7548 20.6833 27.8309 70.269
9139000 21.8662 21.2911 27.6758 70.8331
9140000 22.9832 21.1182 27.5013 71.6026
9141000 23.2304 20.5215 27.422 71.1739
9142000 22.3191 21.261 29.1419 72.722
9143000 22.7135 21.5766 28.8487 73.1387
9144000 22.9866 21.502 28.4528 72.9414
9145000 23.5263 21.0471 28.2517 72.8252
9146000 22.5108 21.0801 27.5824 71.1733
9147000 22.8854 21.7641 27.6764 72.3258
9148000 23.1329 22.0114 26.8453 71.9896
9149000 23.1362 21.372 25.9267 70.4349
9150000 24.902 21.5271 27.0652 73.4943
9151000 24.5505 21.9987 27.2667 73.8159
9152000 24.0007 21.1203 27.7895 72.9105
9153000 24.4574 20.9424 28.1179 73.5178
9154000 24.6466 20.9584 28.5655 74.1706
9155000 23.6544 20.9018 28.3876 72.9438
9156000 23.9178 21.23 28.0802 73.2281
9157000 23.2714 21.6961 27.6107 72.5782
9158000 23.3484 22.3393 26.818 72.5057
9159000 22.5139 22.5777 27.3002 72.3918
9160000 23.4054 22.6048 26.0611 72.0713
9161000 23.8902 23.5731 25.9141 73.3774
9162000 24.6713 23.9556 25.7244 74.3513
9163000 24.6103 24.6054 25.9571 75.1728
9164000 23.4835 24.1577 26.4202 74.0614
9165000 23.8838 23.4231 26.7096 74.0164
9166000 24.2457 22.8383 27.0466 74.1305
9167000 23.8175 22.5039 27.3611 73.6825
9168000 24.4195 21.0666 27.8757 73.3617
9169000 25.1631 22.2875 28.7017 76.1523
9170000 22.9779 22.6634 28.3968 74.038
9171000 23.2858 24.1923 27.1266 74.6047
9172000 23.6399 24.9619 25.6835 74.2853
9173000 23.402 25.0535 25.0511 73.5065
9174000 23.4421 25.2045 24.9863 73.6329
9175000 24.8347 24.8295 23.9937 73.658
9176000 24.9224 24.5967 23.8628 73.3818
9177000 23.8888 23.7632 23.7142 71.3662
9178000 24.3082 23.1428 24.809 72.2601
9179000 24.5061 23.0481 25.2512 72.8054
9180000 24.8655 23.4946 26.2061 74.5663
9181000 25.4984 24.8392 25.7501 76.0877
9182000 25.0182 25.7019 26.8531 77.5732
9183000 25.654 26.6276 27.3535 79.6351
9184000 25.6654 27.3021 27.1478 80.1153
9185000 26.5967 26.6305 27.7715 80.9987
9186000 26.7578 26.4367 27.7033 80.8977
9187000 26.4874 25.575 27.0376 79.1
9188000 25.7408 24.4295 26.8419 77.0122
9189000 24.8478 23.023 26.232 74.1027
9190000 25.8748 24.7759 24.3488 74.9995
9191000 26.4783 25.4936 25.3921 77.3639
9192000 28.0658 26.0154 25.4584 79.5396
9193000 29.1451 24.8901 24.4638 78.499
9194000 30.2595 25.1492 23.5143 78.923
9195000 30.7015 25.0899 22.6689 78.4603
9196000 30.3547 25.367 23.4512 79.1729
9197000 29.8006 25.9224 24.224 79.947
9198000 29.8493 24.686 23.9467 78.4819
9199000 30.5486 25.3965 23.2849 79.2301
9200000 31.4057 25.6899 24.4779 81.5734
9201000 31.2686 25.2624 23.694 80.225
9202000 30.0414 25.6251 22.956 78.6225
9203000 28.6928 25.6773 22.5518 76.9219
9204000 28.5706 25.0019 22.4858 76.0583
9205000 29.2795 24.6509 23.723 77.6533
9206000 29.6465 25.0847 24.4565 79.1877
9207000 30.0857 25.3486 24.171 79.6053
9208000 31.0655 25.2596 23.1392 79.4644
9209000 33.2766 25.3544 23.3116 81.9426
9210000 33.2935 25.7994 23.3089 82.4018
9211000 31.3554 24.9838 23.7903 80.1295
9212000 32.0107 25.6711 23.4537 81.1355
9213000 31.014 25.9942 23.7717 80.7799
9214000 32.459 25.0051 23.1981 80.6622
9215000 30.6466 24.5445 22.4241 77.6152
9216000 29.9136 24.7244 22.6778 77.3157
9217000 29.867 24.1364 23.3132 77.3166
9218000 29.6108 24.1517 22.9512 76.7138
9219000 29.6104 24.8722 22.8479 77.3305
9220000 28.8795 24.8318 21.52 75.2314
9221000 27.2409 24.2627 21.2896 72.7932
9222000 26.4045 24.6865 21.3963 72.4873
9223000 26.6328 24.7585 21.694 73.0853
9224000 26.0298 24.2325 22.8694 73.1318
9225000 26.6983 23.7105 22.7929 73.2017
9226000 26.9652 24.4437 22.335 73.744
9227000 25.6702 24.5884 22.1263 72.3849
9228000 23.7613 24.8091 20.8176 69.388
9229000 24.6676 24.3572 19.5332 68.5579
9230000 25.3205 24.2732 19.6485 69.2422
9231000 25.7419 24.8559 19.5605 70.1583
9232000 24.4331 24.8688 19.2784 68.5803
9233000 23.0795 25.766 19.6787 68.5242
9234000 22.7624 25.3504 20.71 68.8228
9235000 23.1704 24.1235 20.4966 67.7905
9236000 24.6978 23.5123 20.5238 68.7339
9237000 24.4044 23.694 20.503 68.6014
9238000 23.6099 24.5045 20.0611 68.1754
9239000 23.8539 24.2097 20.2093 68.2728
9240000 24.9137 23.8039 20.5911 69.3087
9241000 25.1447 25.1751 20.8745 71.1943
9242000 27.1623 25.1054 20.9825 73.2502
9243000 26.8617 26.5115 20.2892 73.6625
9244000 25.3075 26.6051 19.8365 71.7491
9245000 25.7059 25.6142 20.3383 71.6583
9246000 25.74 26.1884 21.1715 73.0998
9247000 25.062 27.7378 20.7877 73.5876
9248000 24.7224 28.2254 20.4062 73.3541
9249000 25.9385 29.037 20.0298 75.0053
9250000 27.5237 29.2481 20.6365 77.4082
9251000 26.9054 29.9502 21.2795 78.1352
9252000 27.2029 29.3242 22.8156 79.3427
9253000 26.31 30.8644 23.0478 80.2222
9254000 25.5571 34.4584 23.1468 83.1623
9255000 26.5085 34.7503 23.0538 84.3125
9256000 26.1114 35.9724 23.3096 85.3934
9257000 26.2035 36.0518 23.6117 85.867
9258000 27.0821 35.551 23.3406 85.9737
9259000 26.8651 34.7905 22.4098 84.0654
9260000 25.2989 35.1407 22.3446 82.7843
9261000 25.268 35.3169 21.4624 82.0473
9262000 24.2673 37.3006 21.6088 83.1766
9263000 24.4422 37.5927 22.2085 84.2434
9264000 23.8322 38.458 22.697 84.9873
9265000 24.4403 39.0133 23.2947 86.7483
9266000 24.6281 38.8773 22.7806 86.286
9267000 25.9191 37.5081 22.8786 86.3058
9268000 26.1502 39.1349 23.6008 88.8859
9269000 25.6323 39.6295 23.4138 88.6756
9270000 24.5429 40.3165 22.9583 87.8177
9271000 23.85 39.9699 22.31 86.1298
9272000 22.5254 39.9923 22.5416 85.0592
9273000 23.2558 40.2656 23.4518 86.9733
9274000 23.1451 41.6372 22.7637 87.546
9275000 22.6519 41.3659 22.7181 86.7358
9276000 22.6708 42.166 22.4094 87.2462
9277000 23.4334 42.1507 22.2281 87.8122
9278000 23.2206 42.0395 22.3529 87.613
9279000 23.5866 40.4212 22.7627 86.7704
9280000 23.2083 39.6631 22.8362 85.7077
9281000 22.5682 39.9474 23.1346 85.6502
9282000 21.9387 41.2303 23.4513 86.6203
9283000 21.7396 41.9368 24.4775 88.154
9284000 21.3688 42.6306 24.5436 88.5429
9285000 20.9144 43.1875 24.7873 88.8893
9286000 21.1569 41.9455 26.51 89.6125
9287000 22.1247 41.3089 26.1705 89.6042
9288000 22.1533 42.0256 25.7487 89.9276
9289000 22.0664 41.3064 24.4444 87.8172
9290000 21.8482 40.1282 24.0653 86.0417
9291000 21.9796 40.3011 25.1068 87.3875
9292000 21.5758 42.4046 25.3275 89.3079
9293000 20.8889 44.0556 25.256 90.2005
9294000 21.3653 45.1791 25.2563 91.8007
9295000 22.6903 44.424 25.1158 92.2301
9296000 22.9833 43.3771 24.5007 90.8611
9297000 21.5962 42.2026 24.3854 88.1842
9298000 21.6958 41.9489 25.0269 88.6716
9299000 21.9257 41.4308 24.4048 87.7613
9300000 21.8782 41.971 24.4823 88.3314
9301000 20.9898 42.5447 25.497 89.0315
9302000 20.6619 42.6341 25.9559 89.2518
9303000 21.4154 42.3363 25.3657 89.1175
9304000 22.0272 42.1299 26.2074 90.3645
9305000 23.1702 40.9916 27.2779 91.4398
9306000 23.0664 40.1551 27.2455 90.4669
9307000 23.2936 42.5662 26.7893 92.649
9308000 23.7549 43.366 27.2246 94.3455
9309000 23.9601 42.2667 28.0306 94.2573
9310000 25.0748 41.3413 29.0203 95.4363
9311000 23.3198 41.826 28.8191 93.9649
9312000 21.8396 42.4727 28.7598 93.0722
9313000 21.1509 44.6989 28.6585 94.5083
9314000 21.9598 44.3401 29.272 95.572
9315000 21.5651 44.3281 30.7591 96.6524
9316000 22.0494 41.4671 31.3181 94.8346
9317000 23.0456 40.9205 30.5405 94.5066
9318000 23.265 41.0505 30.3426 94.6581
9319000 23.5185 38.7337 31.3476 93.5998
9320000 23.6057 37.4502 31.8476 92.9035
9321000 22.7595 37.4365 31.0563 91.2523
9322000 23.2568 37.2422 30.4172 90.9163
9323000 23.3115 36.8439 30.1914 90.3467
9324000 22.5637 35.5266 29.9691 88.0595
9325000 21.5022 35.5718 31.1645 88.2386
9326000 21.0833 36.2241 31.7692 89.0766
9327000 21.9762 35.9603 30.5245 88.461
9328000 22.8753 34.8982 31.2779 89.0514
9329000 22.7792 33.2345 32.0097 88.0233
9330000 23.1359 32.6181 33.4487 89.2027
9331000 23.1448 31.3065 32.7503 87.2017
9332000 23.1682 31.2461 32.1728 86.5871
9333000 22.3143 30.9228 31.6803 84.9174
9334000 22.2204 30.9366 32.6003 85.7573
9335000 22.5101 32.7602 32.59 87.8602
9336000 23.6556 34.0409 30.7059 88.4024
9337000 24.3312 34.0682 30.9831 89.3826
9338000 24.1863 34.2426 31.45 89.8789
9339000 24.1334 34.829 31.645 90.6074
9340000 24.1925 34.9084 32.5284 91.6293
9341000 23.7202 33.1125 32.3979 89.2305
9342000 23.1888 33.1022 31.0635 87.3545
9343000 22.199 33.7519 30.5379 86.4887
9344000 22.5372 34.5488 30.7606 87.8466
9345000 22.6565 35.9241 31.45 90.0306
9346000 22.7865 36.5848 31.8779 91.2493
9347000 23.9968 36.4274 32.6771 93.1012
9348000 22.1003 36.826 33.1624 92.0886
9349000 21.9634 35.5902 34.5603 92.1138
9350000 22.093 35.9361 34.4374 92.4666
9351000 20.8861 36.269 34.1621 91.3172
9352000 21.793 36.4973 34.0382 92.3285
9353000 21.5779 34.4993 34.8824 90.9596
9354000 22.5434 33.1746 35.0616 90.7796
9355000 22.1812 33.6007 35.2861 91.0681
9356000 21.9421 34.616 34.5607 91.1188
9357000 22.2867 33.9002 34.8875 91.0744
9358000 22.5905 31.4053 34.2884 88.2842
9359000 23.7205 31.1224 34.3657 89.2087
9360000 24.1484 31.782 34.6183 90.5487
9361000 24.4673 31.2807 33.9714 89.7194
9362000 24.4077 31.0443 34.4629 89.9149
9363000 23.7475 31.0493 34.8219 89.6188
9364000 22.7434 30.5032 35.7148 88.9614
9365000 23.4706 29.9608 37.0081 90.4395
9366000 23.5779 30.0116 37.4063 90.9958
9367000 25.0363 30.6163 38.1121 93.7648
9368000 26.0799 30.7983 37.4908 94.369
9369000 25.3899 30.9537 37.8914 94.235
9370000 25.5199 32.1035 37.6454 95.2688
9371000 24.9206 33.3948 37.0012 95.3166
9372000 24.6593 33.0195 38.1913 95.8701
9373000 23.8527 33.2519 38.2234 95.328
9374000 24.1031 32.2617 38.4729 94.8377
9375000 24.8992 33.1695 38.5077 96.5763
9376000 25.9999 33.5802 38.304 97.8842
9377000 25.4002 34.1714 38.0481 97.6197
9378000 25.3942 33.1634 38.5141 97.0718
9379000 25.209 30.7465 38.6924 94.6478
9380000 25.0973 28.9576 37.6069 91.6619
9381000 23.6805 28.3051 37.7282 89.7138
9382000 24.5214 27.8203 38.145 90.4867
9383000 25.3069 28.1533 37.5034 90.9635
9384000 26.1227 28.3443 35.4793 89.9462
9385000 26.8077 27.4232 34.5189 88.7497
9386000 26.4988 27.5975 33.1232 87.2194
9387000 25.9972 27.6774 32.9201 86.5946
9388000 26.0424 29.341 31.9472 87.3306
9389000 25.905 30.586 31.8352 88.3262
9390000 24.3286 32.0916 32.3576 88.7778
9391000 24.3791 31.966 33.2754 89.6205
9392000 23.8787 31.8027 32.184 87.8654
9393000 25.7377 32.6265 32.037 90.4011
9394000 25.4709 31.2898 31.7842 88.5448
9395000 25.6915 30.0329 29.9739 85.6984
9396000 25.2647 29.2731 30.5275 85.0654
9397000 25.2555 29.9821 30.6017 85.8393
9398000 25.0346 29.3184 30.2527 84.6057
9399000 25.5292 30.2122 30.0425 85.7839
9400000 25.2928 30.8338 29.9061 86.0328
9401000 25.5432 29.8849 30.7688 86.1969
9402000 26.8319 29.3098 30.5419 86.6836
9403000 25.0978 30.5525 31.1347 86.785
9404000 24.8831 30.0383 31.8433 86.7647
9405000 25.7119 30.1503 31.0899 86.952
9406000 25.1002 29.4349 31.3556 85.8907
9407000 26.2361 30.5134 30.6351 87.3845
9408000 26.3065 31.5974 30.6975 88.6014
9409000 25.6185 31.1796 31.615 88.4132
9410000 25.9431 31.7061 31.8115 89.4608
9411000 25.6342 31.7166 31.5286 88.8794
9412000 25.5553 31.3771 30.7218 87.6542
9413000 24.6598 31.0635 30.356 86.0793
9414000 25.791 31.1149 29.7169 86.6228
9415000 25.7189 30.649 29.164 85.5319
9416000 24.6096 29.8042 29.5357 83.9495
9417000 24.9672 29.7209 30.0993 84.7873
9418000 25.3182 28.9148 30.6609 84.8938
9419000 25.2479 29.0167 30.6659 84.9305
9420000 25.6206 28.4878 32.1655 86.2739
9421000 26.1923 28.7548 32.4353 87.3824
9422000 27.0543 28.9326 31.4686 87.4555
9423000 27.0694 29.1678 30.3643 86.6015
9424000 25.829 29.5221 30.9312 86.2823
9425000 25.0139 30.2332 30.2518 85.499
9426000 25.0065 30.6807 29.529 85.2161
9427000 23.8661 29.4401 30.1609 83.4671
9428000 23.7623 29.4839 29.8646 83.1109
9429000 23.2615 28.906 29.6099 81.7774
9430000 24.1381 28.4284 29.5906 82.1571
9431000 22.934 27.162 30.2611 80.357
9432000 23.8974 26.2208 29.2408 79.359
9433000 24.1032 25.0304 29.9715 79.1051
9434000 24.4695 23.7417 31.6737 79.8849
9435000 24.4367 23.4645 31.5073 79.4085
9436000 22.9834 24.7881 29.8357 77.6072
9437000 22.3899 24.812 29.857 77.0589
9438000 22.5011 25.335 30.6857 78.5218
9439000 23.589 25.551 29.4166 78.5566
9440000 23.3724 26.1764 27.8861 77.4349
9441000 23.9755 25.7642 28.6049 78.3445
9442000 26.0145 24.0485 28.8417 78.9047
9443000 26.8944 23.746 28.7647 79.4052
9444000 28.6562 24.5738 27.215 80.445
9445000 28.2225 24.7937 26.6525 79.6686
9446000 27.4131 25.1121 26.7432 79.2684
9447000 26.5646 25.2783 25.7484 77.5913
9448000 26.3134 26.4297 24.7728 77.5159
9449000 25.6301 25.4553 25.109 76.1944
9450000 25.0773 25.145 25.4925 75.7148
9451000 25.413 25.7811 26.2936 77.4877
9452000 25.3061 26.0373 27.714 79.0573
9453000 26.359 25.9774 27.8197 80.1561
9454000 26.452 26.6404 27.6358 80.7282
9455000 26.3524 26.9568 26.6154 79.9246
9456000 26.9042 27.4759 26.2859 80.666
9457000 26.8624 26.1566 26.0333 79.0523
9458000 27.8312 25.5152 25.7199 79.0664
9459000 29.2868 26.5373 25.515 81.3391
9460000 30.5121 27.2202 24.9069 82.6392
9461000 30.6877 26.5625 25.4654 82.7155
9462000 29.5211 27.3508 26.5499 83.4218
9463000 28.83 27.9883 27.8946 84.713
9464000 27.7134 27.005 28.5515 83.2699
9465000 28.2855 26.4956 29.4293 84.2105
9466000 27.94 25.6472 29.0735 82.6606
9467000 26.8971 25.8025 27.9336 80.6332
9468000 27.2275 25.8934 26.5894 79.7103
9469000 27.8815 24.709 26.7797 79.3703
9470000 27.5859 25.0465 27.6374 80.2699
9471000 27.8829 25.078 26.7126 79.6736
9472000 27.4678 24.9891 26.8762 79.3331
9473000 27.968 26.2 27.951 82.119
9474000 28.1804 26.0811 27.6321 81.8936
9475000 28.6647 26.093 27.6994 82.457
9476000 28.99 26.8932 26.8911 82.7743
9477000 29.4437 26.8813 28.5005 84.8254
9478000 28.8133 26.6123 30.3509 85.7765
9479000 29.4278 26.9241 30.8437 87.1956
9480000 28.6075 26.6596 29.9754 85.2425
9481000 28.7634 27.458 31.2843 87.5057
9482000 27.4533 28.2368 31.8615 87.5517
9483000 26.8221 28.8793 32.2853 87.9867
9484000 27.2657 27.6582 32.3033 87.2272
9485000 27.0401 27.3528 31.9711 86.364
9486000 26.1503 28.6164 32.1267 86.8933
9487000 27.6263 29.9731 32.8829 90.4823
9488000 28.2603 30.4517 32.4875 91.1994
9489000 29.1333 30.7956 31.0427 90.9716
9490000 29.9276 31.2856 31.6494 92.8626
9491000 29.6632 31.0653 32.2048 92.9333
9492000 29.672 30.6304 32.9435 93.2459
9493000 29.4871 29.6116 33.3382 92.4369
9494000 29.315 30.1433 33.4632 92.9215
9495000 28.6465 30.7346 33.188 92.569
9496000 29.3877 30.9296 33.6521 93.9694
9497000 28.709 31.2338 35.4845 95.4273
9498000 28.7878 31.232 35.9264 95.9462
9499000 27.9524 30.9036 35.4374 94.2935
9500000 26.2583 31.4608 36.621 94.3401
9501000 25.5626 31.4389 35.3286 92.3301
9502000 25.2986 31.7188 36.2275 93.2449
9503000 25.7583 32.7376 36.3643 94.8602
9504000 25.3808 33.9855 35.845 95.2113
9505000 25.6735 33.827 36.3133 95.8137
9506000 25.8026 33.7968 37.4644 97.0638
9507000 26.3477 33.8466 38.3193 98.5136
9508000 25.5751 33.1977 38.0472 96.82
9509000 24.9052 32.7923 37.6985 95.3961
9510000 23.9397 31.4018 36.7687 92.1102
9511000 22.6327 32.6235 37.9317 93.1879
9512000 23.2941 33.6234 36.5823 93.4999
9513000 24.339 33.8535 35.3509 93.5434
9514000 25.5721 34.1539 33.4446 93.1706
9515000 24.2914 35.2419 33.2381 92.7714
9516000 23.2625 34.4708 33.6362 91.3695
9517000 24.0426 34.0663 34.2766 92.3855
9518000 23.7047 34.276 34.1304 92.1112
9519000 24.0338 33.9496 34.9671 92.9505
9520000 23.4953 34.334 35.1746 93.004
9521000 23.015 34.0297 35.2612 92.3059
9522000 22.5733 33.3486 35.4044 91.3264
9523000 22.8804 33.2613 36.4431 92.5848
9524000 23.7922 34.2375 37.6109 95.6406
9525000 23.7479 34.6678 36.7515 95.1672
9526000 23.9695 36.0442 36.6208 96.6345
9527000 23.4228 37.9916 37.1187 98.5331
9528000 23.9657 39.135 37.542 100.643
9529000 23.6989 40.0542 37.4942 101.247
9530000 22.7223 38.9571 37.1912 98.8706
9531000 21.5595 38.8184 37.9735 98.3514
9532000 22.4088 38.9904 38.9041 100.303
9533000 23.3958 39.3568 38.3894 101.142
9534000 23.3495 39.7837 37.1561 100.289
9535000 22.5659 39.8201 36.7049 99.0908
9536000 23.1769 39.1518 37.6289 99.9576
9537000 22.7462 37.8221 37.6694 98.2377
9538000 22.7938 37.683 36.8006 97.2774
9539000 22.2751 38.1914 37.9944 98.4609
9540000 23.421 38.3514 37.8275 99.5999
